Time_s,Vmax_m_s
0.0,0.0
0.05811627906976744,-0.01868423150510204
0.11623255813953488,-0.01868423150510204
0.17434883720930233,-0.014947385204081632
0.23246511627906977,-0.014947385204081632
0.2905813953488372,-0.014947385204081632
0.34869767441860466,-0.014947385204081632
0.40681395348837207,-0.01868423150510204
0.46493023255813953,-0.01868423150510204
0.5230465116279069,-0.01868423150510204
0.5811627906976744,-0.01868423150510204
0.6392790697674419,-0.01868423150510204
0.6973953488372093,-0.01868423150510204
0.7555116279069768,-0.01868423150510204
0.8136279069767441,-0.01868423150510204
0.8717441860465116,-0.01868423150510204
0.9298604651162791,-0.022421077806122448
0.9879767441860465,-0.022421077806122448
1.0460930232558139,-0.022421077806122448
1.1042093023255815,-0.022421077806122448
1.1623255813953488,-0.022421077806122448
1.2204418604651164,-0.022421077806122448
1.2785581395348837,-0.022421077806122448
1.336674418604651,-0.022421077806122448
1.3947906976744187,-0.01868423150510204
1.452906976744186,-0.022421077806122448
1.5110232558139536,0.011210538903061224
1.569139534883721,0.007473692602040816
1.6272558139534883,0.007473692602040816
1.6853720930232559,0.011210538903061224
1.7434883720930232,-0.022421077806122448
1.8016046511627908,-0.022421077806122448
1.8597209302325581,-0.022421077806122448
1.9178372093023255,-0.026157924107142856
1.975953488372093,-0.026157924107142856
2.0340697674418604,-0.026157924107142856
2.0921860465116278,-0.026157924107142856
2.1503023255813956,-0.026157924107142856
2.208418604651163,-0.022421077806122448
2.2665348837209303,-0.022421077806122448
2.3246511627906976,-0.01868423150510204
2.382767441860465,-0.01868423150510204
2.4408837209302328,-0.01868423150510204
2.499,-0.01868423150510204
2.5571162790697675,-0.014947385204081632
2.615232558139535,0.01868423150510204
2.673348837209302,0.01868423150510204
2.73146511627907,0.022421077806122448
2.7895813953488373,0.022421077806122448
2.8476976744186047,0.026157924107142856
2.905813953488372,0.029894770408163265
2.9639302325581394,0.029894770408163265
3.022046511627907,0.03363161670918367
3.0801627906976745,0.03363161670918367
3.138279069767442,0.03363161670918367
3.196395348837209,0.03363161670918367
3.2545116279069766,0.029894770408163265
3.3126279069767444,0.026157924107142856
3.3707441860465117,0.014947385204081632
3.428860465116279,0.014947385204081632
3.4869767441860464,0.011210538903061224
3.5450930232558138,0.011210538903061224
3.6032093023255816,0.011210538903061224
3.661325581395349,0.011210538903061224
3.7194418604651163,0.011210538903061224
3.7775581395348836,0.011210538903061224
3.835674418604651,0.011210538903061224
3.8937906976744188,0.011210538903061224
3.951906976744186,0.011210538903061224
4.0100232558139535,0.011210538903061224
4.068139534883721,0.011210538903061224
4.126255813953488,0.011210538903061224
4.1843720930232555,0.011210538903061224
4.242488372093023,0.011210538903061224
4.300604651162791,0.011210538903061224
4.3587209302325585,0.011210538903061224
4.416837209302326,-0.01868423150510204
4.474953488372093,-0.01868423150510204
4.5330697674418605,-0.01868423150510204
4.591186046511628,-0.01868423150510204
4.649302325581395,-0.01868423150510204
4.707418604651163,-0.01868423150510204
4.76553488372093,-0.01868423150510204
4.823651162790697,-0.01868423150510204
4.8817674418604655,-0.01868423150510204
4.939883720930233,-0.01868423150510204
4.998,-0.01868423150510204
5.056116279069768,-0.01868423150510204
5.114232558139535,-0.01868423150510204
5.172348837209302,-0.01868423150510204
5.23046511627907,-0.01868423150510204
5.288581395348837,0.01868423150510204
5.346697674418604,0.01868423150510204
5.404813953488372,0.022421077806122448
5.46293023255814,0.022421077806122448
5.521046511627907,0.026157924107142856
5.579162790697675,0.022421077806122448
5.637279069767442,0.022421077806122448
5.695395348837209,0.01868423150510204
5.753511627906977,0.014947385204081632
5.811627906976744,0.014947385204081632
5.869744186046511,0.011210538903061224
5.927860465116279,0.011210538903061224
5.985976744186046,0.011210538903061224
6.044093023255814,0.007473692602040816
6.102209302325582,0.003736846301020408
6.160325581395349,0.003736846301020408
6.218441860465116,0.007473692602040816
6.276558139534884,0.007473692602040816
6.334674418604651,0.011210538903061224
6.392790697674418,0.011210538903061224
6.450906976744186,0.011210538903061224
6.509023255813953,0.011210538903061224
6.5671395348837205,0.011210538903061224
6.625255813953489,0.011210538903061224
6.683372093023256,0.011210538903061224
6.741488372093023,0.011210538903061224
6.799604651162791,0.007473692602040816
6.857720930232558,0.007473692602040816
6.9158372093023255,0.007473692602040816
6.973953488372093,0.007473692602040816
7.03206976744186,0.011210538903061224
7.0901860465116275,0.011210538903061224
7.148302325581395,0.011210538903061224
7.206418604651163,0.011210538903061224
7.2645348837209305,0.011210538903061224
7.322651162790698,0.011210538903061224
7.380767441860465,0.011210538903061224
7.4388837209302325,0.011210538903061224
7.497,0.011210538903061224
7.555116279069767,0.011210538903061224
7.613232558139535,0.007473692602040816
7.671348837209302,0.007473692602040816
7.72946511627907,0.007473692602040816
7.7875813953488375,0.011210538903061224
7.845697674418605,0.011210538903061224
7.903813953488372,0.011210538903061224
7.96193023255814,0.011210538903061224
8.020046511627907,0.029894770408163265
8.078162790697675,0.029894770408163265
8.136279069767442,0.026157924107142856
8.19439534883721,0.01868423150510204
8.252511627906976,0.014947385204081632
8.310627906976745,0.014947385204081632
8.368744186046511,0.011210538903061224
8.42686046511628,0.011210538903061224
8.484976744186046,0.011210538903061224
8.543093023255814,0.011210538903061224
8.601209302325582,0.011210538903061224
8.659325581395349,0.011210538903061224
8.717441860465117,0.007473692602040816
8.775558139534883,0.007473692602040816
8.833674418604652,0.007473692602040816
8.891790697674418,0.007473692602040816
8.949906976744186,0.007473692602040816
9.008023255813953,0.011210538903061224
9.066139534883721,0.011210538903061224
9.124255813953488,0.011210538903061224
9.182372093023256,0.011210538903061224
9.240488372093024,0.011210538903061224
9.29860465116279,0.011210538903061224
9.356720930232559,0.011210538903061224
9.414837209302325,0.011210538903061224
9.472953488372093,0.007473692602040816
9.53106976744186,-0.05978954081632653
9.589186046511628,-0.06352638711734694
9.647302325581395,-0.06352638711734694
9.705418604651163,-0.06352638711734694
9.763534883720931,-0.06352638711734694
9.821651162790697,-0.06352638711734694
9.879767441860466,-0.05978954081632653
9.937883720930232,-0.05978954081632653
9.996,-0.056052694515306124
