Time_s,Vmax_m_s
0.0,0.00439453125
0.05813953488372093,-0.298828125
0.11627906976744186,-0.298828125
0.1744186046511628,-0.298828125
0.23255813953488372,-0.33251953125
0.29069767441860467,0.451171875
0.3488372093023256,0.45263671875
0.4069767441860465,0.4541015625
0.46511627906976744,-0.005859375
0.5232558139534884,-0.005859375
0.5813953488372093,-0.005859375
0.6395348837209303,-0.005859375
0.6976744186046512,-0.00732421875
0.7558139534883721,-0.00732421875
0.813953488372093,-0.0205078125
0.872093023255814,-0.01904296875
0.9302325581395349,-0.01904296875
0.9883720930232558,-0.017578125
1.0465116279069768,-0.01611328125
1.1046511627906976,-0.0146484375
1.1627906976744187,-0.01318359375
1.2209302325581395,-0.01318359375
1.2790697674418605,-0.01171875
1.3372093023255813,-0.01171875
1.3953488372093024,-0.01025390625
1.4534883720930232,-0.01025390625
1.5116279069767442,-0.01025390625
1.569767441860465,-0.01025390625
1.627906976744186,-0.07177734375
1.6860465116279069,-0.07177734375
1.744186046511628,-0.07177734375
1.8023255813953487,-0.07177734375
1.8604651162790697,-0.07177734375
1.9186046511627908,-0.07177734375
1.9767441860465116,-0.07177734375
2.0348837209302326,-0.07177734375
2.0930232558139537,-0.07177734375
2.1511627906976742,-0.0703125
2.2093023255813953,-0.06884765625
2.2674418604651163,-0.0673828125
2.3255813953488373,-0.06005859375
2.383720930232558,-0.05712890625
2.441860465116279,-0.017578125
2.5,0.0146484375
2.558139534883721,0.0146484375
2.6162790697674416,0.0146484375
2.6744186046511627,0.01318359375
2.7325581395348837,0.01318359375
2.7906976744186047,0.01318359375
2.8488372093023258,0.01171875
2.9069767441860463,-0.01025390625
2.9651162790697674,-0.0087890625
3.0232558139534884,-0.00732421875
3.0813953488372094,-0.00732421875
3.13953488372093,-0.00732421875
3.197674418604651,-0.00732421875
3.255813953488372,-0.00732421875
3.313953488372093,-0.00732421875
3.3720930232558137,-0.0087890625
3.4302325581395348,-0.0087890625
3.488372093023256,-0.0087890625
3.546511627906977,-0.0087890625
3.6046511627906974,-0.01025390625
3.6627906976744184,-0.01025390625
3.7209302325581395,-0.01025390625
3.7790697674418605,0.0087890625
3.8372093023255816,0.0087890625
3.895348837209302,0.01025390625
3.953488372093023,0.01318359375
4.011627906976744,-0.01904296875
4.069767441860465,-0.37939453125
4.127906976744186,-0.37939453125
4.186046511627907,-0.37939453125
4.2441860465116275,-0.37939453125
4.3023255813953485,-0.3955078125
4.3604651162790695,-0.39697265625
4.4186046511627906,-0.39697265625
4.476744186046512,-0.39697265625
4.534883720930233,-0.32373046875
4.593023255813954,-0.32373046875
4.651162790697675,-0.32373046875
4.709302325581396,-0.32373046875
4.767441860465116,-0.32373046875
4.825581395348837,-0.3251953125
4.883720930232558,0.3134765625
4.941860465116279,0.31201171875
5.0,-0.00732421875
5.058139534883721,-0.00732421875
5.116279069767442,-0.0087890625
5.174418604651163,-0.0087890625
5.232558139534883,-0.0087890625
5.290697674418604,-0.00732421875
5.348837209302325,-0.00732421875
5.406976744186046,-0.00732421875
5.465116279069767,-0.00732421875
5.523255813953488,-0.00732421875
5.5813953488372094,-0.00732421875
5.6395348837209305,-0.00732421875
5.6976744186046515,-0.00732421875
5.755813953488372,-0.00732421875
5.813953488372093,-0.00732421875
5.872093023255814,-0.00732421875
5.930232558139535,-0.00732421875
5.988372093023256,-0.00732421875
6.046511627906977,-0.00732421875
6.104651162790698,-0.00732421875
6.162790697674419,-0.00732421875
6.220930232558139,0.00439453125
6.27906976744186,0.4130859375
6.337209302325581,0.41455078125
6.395348837209302,0.41455078125
6.453488372093023,0.416015625
6.511627906976744,-0.35302734375
6.569767441860465,-0.3544921875
6.627906976744186,-0.35595703125
6.686046511627907,-0.357421875
6.7441860465116275,-0.35888671875
6.8023255813953485,-0.40283203125
6.8604651162790695,0.00439453125
6.9186046511627906,0.005859375
6.976744186046512,0.005859375
7.034883720930233,0.005859375
7.093023255813954,0.005859375
7.151162790697675,0.005859375
7.209302325581395,0.005859375
7.267441860465116,0.005859375
7.325581395348837,0.005859375
7.383720930232558,0.005859375
7.441860465116279,0.00439453125
7.5,0.00439453125
7.558139534883721,0.00439453125
7.616279069767442,0.00439453125
7.674418604651163,0.00439453125
7.732558139534883,0.00439453125
7.790697674418604,0.00439453125
7.848837209302325,0.00439453125
7.906976744186046,0.0029296875
7.965116279069767,0.00439453125
8.023255813953488,0.00439453125
8.081395348837209,0.00439453125
8.13953488372093,0.005859375
8.19767441860465,0.005859375
8.255813953488373,0.005859375
8.313953488372093,0.005859375
8.372093023255815,0.005859375
8.430232558139535,0.005859375
8.488372093023255,0.005859375
8.546511627906977,-0.39990234375
8.604651162790697,-0.39990234375
8.662790697674419,-0.39990234375
8.720930232558139,-0.39990234375
8.779069767441861,-0.39990234375
8.837209302325581,-0.39990234375
8.895348837209303,-0.39990234375
8.953488372093023,-0.3984375
9.011627906976743,-0.39990234375
9.069767441860465,-0.34716796875
9.127906976744185,-0.34716796875
9.186046511627907,-0.34716796875
9.244186046511627,-0.34716796875
9.30232558139535,0.509765625
9.36046511627907,0.50830078125
9.418604651162791,0.50830078125
9.476744186046512,0.00439453125
9.534883720930232,0.00439453125
9.593023255813954,0.00439453125
9.651162790697674,0.00439453125
9.709302325581396,0.00439453125
9.767441860465116,0.00439453125
9.825581395348838,-0.0087890625
9.883720930232558,-0.0087890625
9.941860465116278,-0.0087890625
10.0,-0.0087890625
