"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1776,"mm"

"time","x","y"
3.233,3.865880024,-29.16012485
3.250,3.810478464,-29.1941538
3.267,4.275473523,-29.24479124
3.283,5.18796729,-29.06673608
3.300,5.122328711,-29.21662928
3.317,5.74892101,-29.06552321
3.333,5.827207674,-29.21517966
3.350,6.19009041,-29.26302824
3.367,6.943020537,-29.33163379
3.383,7.116451646,-29.18382263
3.400,7.625436282,-29.12593344
3.417,7.582713415,-29.51435976
3.433,8.208328258,-29.38378502
3.450,8.875867844,-29.46292631
3.467,8.798841463,-29.53158537
3.483,9.095626526,-29.44183279
3.500,9.365202154,-29.5213074
3.517,10.26202216,-29.41779687
3.533,10.51961961,-29.53492677
3.550,10.66788039,-29.58664565
3.567,11.19196501,-30.09693857
3.583,11.22136835,-30.5681989
3.600,11.37180256,-30.67577776
3.617,11.5903026,-30.78813972
3.633,12.17380567,-31.03496964
3.650,12.14635628,-31.30946356
3.667,12.75374088,-31.65237226
3.683,13.05645292,-32.00825893
3.700,13.36070993,-32.1450061
3.717,13.43311635,-32.72770545
3.733,13.77661012,-33.0958909
3.750,14.42542192,-33.52260573
3.767,14.78624387,-33.90346201
3.783,14.84594553,-34.14377295
3.800,15.00630342,-34.41912393
3.817,15.63765281,-35.07765892
3.833,15.34824909,-35.29529537
3.850,15.87296157,-35.53882168
3.867,16.0714939,-35.97051829
3.883,16.27420667,-36.15839097
3.900,16.71046665,-36.59001118
3.917,16.3999898,-36.98213265
3.933,16.74969438,-37.2292176
3.950,16.71679066,-37.6365318
3.967,17.05572086,-37.94685583
3.983,17.06799754,-38.75178133
4.000,17.06452703,-38.9634828
4.017,16.8996569,-39.97068312
4.033,17.10387087,-40.6374694
4.050,17.04030738,-41.57265369
4.067,17.05039828,-41.84877451
4.083,17.15641117,-42.43224007
4.100,16.65524755,-43.06506751
4.117,16.05780284,-44.09479295
4.133,15.85976098,-44.76587505
4.150,15.36006773,-46.09411946
4.167,14.3810808,-47.16521739
4.183,13.74484568,-48.04941358
4.200,12.77879271,-49.34096851
4.217,12.45462582,-50.45970395
4.233,11.65443882,-51.68208454
4.250,10.40145421,-52.93029084
4.267,9.093370194,-54.48489562
4.283,7.610634328,-56.2329602
4.300,6.226673554,-57.71404959
4.317,5.516811414,-58.87986973
4.333,4.353115957,-60.3252532
4.350,3.308394123,-62.02929867
4.367,2.399250624,-62.76863031
4.383,1.841777685,-63.72127394
4.400,0.7824979158,-64.49160588
4.417,-0.01952764977,-65.03950042
4.433,-0.5462609512,-65.33387046
4.450,-1.452705107,-66.09542172
4.467,-2.124963343,-66.46679409
4.483,-2.306398129,-66.18781185
4.500,-2.89600644,-66.20675634
4.517,-3.276272331,-66.22436124
4.533,-3.067681401,-66.58423686
4.550,-3.5441549,-66.56112957
4.567,-4.047761194,-66.70724502
4.583,-3.800716958,-67.37730673
4.600,-4.497944352,-67.57475083
4.617,-4.825503739,-68.05879206
4.633,-4.609641674,-68.36874482
4.650,-5.034653465,-68.58316832
4.667,-5.506652228,-69.48870668
4.683,-6.598641975,-70.16114198
4.700,-8.265568369,-71.14043451
4.717,-8.959783951,-71.72361111
4.733,-10.84157743,-72.15617792
4.750,-11.83070809,-72.55187861
4.767,-12.94723543,-72.91688198
4.783,-14.05840571,-73.1766129
4.800,-14.72653418,-73.39531507
4.817,-15.71523179,-73.56692881
4.833,-16.76606552,-73.44591257
4.850,-17.19244403,-73.59054726
4.867,-18.00849876,-73.69184243
4.883,-19.10123809,-73.58639142
4.900,-19.76445896,-73.73460821
4.917,-20.39920938,-73.63860583
4.933,-21.21197401,-73.80662129
4.950,-21.74249382,-73.88747941
4.967,-21.98017614,-73.68570766
4.983,-23.12844667,-73.87684477
5.000,-23.16046044,-73.57047281
5.017,-23.79330891,-73.59049216
5.033,-23.82696716,-73.33622986
5.050,-24.57188277,-73.31542046
5.067,-24.49404737,-73.01228279
5.083,-24.35467652,-72.78024494
5.100,-24.03225524,-72.16300391
5.117,-24.16388087,-71.84885614
5.133,-23.77902893,-71.63826446
5.150,-23.81321163,-71.1669245
5.167,-23.85809006,-70.97417702
5.183,-23.8016791,-70.72689677
5.200,-24.19227273,-69.86271694
5.217,-24.15674035,-69.4763543
5.233,-24.23413761,-68.90291096
5.250,-24.09803505,-68.20951369
5.267,-24.43032302,-67.82640735
5.283,-24.67741283,-67.30923101
5.300,-24.5697731,-66.72701513
5.317,-24.77645686,-66.43436852
5.333,-24.88434134,-66.0024855
5.350,-25.12544957,-65.66811182
5.367,-25.68149876,-65.27014925
5.383,-25.58337832,-65.07941238
5.400,-25.87864108,-64.74056017
5.417,-26.4300594,-64.65057837
5.433,-26.7857299,-64.27198563
5.450,-26.54923469,-64.14844336
5.467,-27.25819468,-63.79517471
5.483,-27.4706289,-63.68231289
5.500,-27.78818721,-63.67545294
5.517,-28.02331701,-63.69321071
5.533,-28.58546875,-63.463625
5.550,-28.6525625,-63.33296875
5.567,-29.37881799,-63.4490272
5.583,-29.18518461,-63.25489675
5.600,-29.22498959,-63.25906536
5.617,-29.63059912,-63.33564931
5.633,-29.2990841,-62.81097002
5.650,-29.82554893,-62.86068068
5.667,-29.79342902,-62.5398382
5.683,-29.6412594,-62.40134712
5.700,-29.27357635,-62.1553035
5.717,-29.1191403,-61.63957119
5.733,-28.88691764,-61.25337978
5.750,-29.22535358,-60.55183028
5.767,-29.01842816,-59.70510797
5.783,-29.19850166,-58.86275923
5.800,-30.02089552,-58.05656095
5.817,-30.07780316,-57.29071844
5.833,-30.13529351,-56.63995629
5.850,-30.2560661,-55.55813821
5.867,-30.46546856,-54.31608916
5.883,-30.6410567,-53.46239691
5.900,-31.11276738,-52.34733135
5.917,-31.0528751,-51.3635305
5.933,-30.68564586,-50.35239493
5.950,-30.98060025,-49.70321782
5.967,-31.37430297,-48.80388786
5.983,-31.2037268,-47.80074742
6.000,-31.04353342,-47.04254332
6.017,-31.55009778,-46.20776554
6.033,-31.46339396,-45.80784525
6.050,-31.4887979,-44.9677843
6.067,-31.27744867,-43.93600103
6.083,-31.27180949,-43.11869605
6.100,-31.18535156,-42.11015625
6.117,-31.06744652,-41.25069416
6.133,-31.18758217,-40.06996713
6.150,-30.79226825,-38.80493232
6.167,-29.93678308,-37.57504609
6.183,-29.92310886,-36.87267835
6.200,-29.21443648,-35.84855533
6.217,-28.22452869,-34.91422131
6.233,-27.93063705,-34.13474046
6.250,-27.5977198,-33.35333813
6.267,-27.22114198,-32.00969136
6.283,-26.39728528,-31.37829755
6.300,-25.90511084,-30.40354064
6.317,-24.68721323,-29.64861225
6.333,-23.84680066,-28.70306604
6.350,-22.59418245,-27.71478583
6.367,-21.65678835,-27.06924733
6.383,-21.44095145,-26.37457497
6.400,-20.7916991,-25.85725625
6.417,-20.64262899,-25.64364251
6.433,-20.05124539,-25.50318266
6.450,-18.98682845,-24.68856838
6.467,-17.84938776,-24.68819388
6.483,-16.7358802,-24.31295844
6.500,-15.61238785,-24.12195147
6.517,-14.79413951,-23.32092159
6.533,-13.75504582,-23.23116599
6.550,-13.05136169,-22.7746175
6.567,-11.81164146,-22.54918234
6.583,-10.78447218,-22.20352905
6.600,-9.661222926,-22.10530752
6.617,-8.592324919,-21.81553339
6.633,-7.054435155,-21.84766517
6.650,-6.330306122,-21.52304082
6.667,-5.434377551,-21.54033673
6.683,-3.953615196,-21.4333027
6.700,-2.474922935,-21.82843711
6.717,-1.290882534,-21.88245695
6.733,0.1685270603,-22.10136839
6.750,1.617764778,-22.4260468
6.767,2.758780065,-22.735319
6.783,3.608442088,-23.16453915
6.800,3.97265625,-23.28905235
6.817,5.080869212,-23.26666328
6.833,5.889987864,-23.2993932
6.850,6.633357027,-23.2253554
6.867,7.230900243,-23.23579684
6.883,7.967463459,-23.16259135
6.900,8.445728362,-23.17452763
6.917,8.862418732,-23.31572024
6.933,9.840263051,-23.33735726
6.950,10.38859845,-23.40106794
6.967,10.9864939,-23.49573171
6.983,11.56937653,-23.54627139
7.000,12.37736955,-23.67161129
7.017,13.31488971,-23.82208946
7.033,14.03422534,-24.04950368
7.050,14.66081564,-24.02518885
7.067,15.31006845,-24.34267981
7.083,16.35502041,-24.67781633
7.100,16.73829853,-24.80724816
7.117,17.21937653,-25.16943765
7.133,17.32958062,-25.38359121
7.150,17.74991863,-26.01804312
7.167,17.54603263,-26.25807154
7.183,18.04221044,-26.69348491
7.200,18.22435819,-27.23120416
7.217,18.01801591,-27.58522635
7.233,18.46043026,-28.34908238
7.250,18.64844512,-28.89079268
7.267,18.64258939,-29.2871343
7.283,18.91691775,-29.81778298
7.300,19.11360953,-30.12489821
7.317,19.14204823,-30.45239621
7.333,19.37438875,-31.04737164
7.350,19.57058194,-31.46944048
7.367,19.00485941,-31.94874694
7.383,19.35516083,-32.3471702
7.400,19.32679735,-32.90405804
7.417,19.418564,-33.17964227
7.433,19.02197465,-33.72675797
7.450,19.06442072,-34.17534226
7.467,19.49944672,-35.12609631
7.483,19.04959942,-35.70363599
7.500,18.87139413,-36.65254924
7.517,18.56536213,-37.35850944
7.533,18.16244883,-37.9883289
7.550,17.65393822,-38.69579583
7.567,16.92216749,-39.4630234
7.583,16.93610656,-40.08258197
7.600,16.44677518,-40.8757371
7.617,15.53634647,-41.52542364
7.633,15.58949387,-42.40792945
7.650,15.29815173,-42.96358961
7.667,15.11265325,-43.80019922
7.683,14.78370563,-44.26121481
7.700,14.38387146,-45.09401907
7.717,14.11978782,-45.98356396
7.733,13.60387223,-46.5358977
7.750,13.07705346,-47.05343609
7.767,12.69162562,-47.88235837
7.783,12.59068275,-48.55809548
7.800,11.24085591,-49.39575123
7.817,11.28839359,-50.08745892
7.833,10.65805989,-50.83957137
7.850,9.916587727,-51.57253913
7.867,9.478618421,-52.1114926
7.883,8.422469008,-53.11583678
7.900,7.840685567,-53.87478866
7.917,7.139513631,-54.61491636
7.933,6.094460461,-55.18523476
7.950,5.22076796,-56.63413501
7.967,3.945137157,-58.03226309
7.983,3.327079013,-58.92954687
8.000,2.545308616,-59.68309859
8.017,1.343167637,-61.29920965
8.033,1.016929988,-62.01522615
8.050,-0.3197450249,-63.22870025
8.067,-1.283558091,-64.23065353
8.083,-1.694650227,-65.10499897
8.100,-2.785942014,-65.97593376
8.117,-3.209488076,-66.64305099
8.133,-3.519576446,-67.20464876
8.150,-4.003248762,-67.75454827
8.167,-4.532649254,-68.64679726
8.183,-5.05766129,-69.04426179
8.200,-5.087799339,-69.59507638
8.217,-5.392861596,-70.23400873
8.233,-5.84021197,-70.42774314
8.250,-5.780960265,-70.53613411
8.267,-5.866497514,-70.98777962
8.283,-6.437706697,-71.34380426
8.300,-6.6105,-71.72296392
8.317,-6.939015464,-72.08642784
8.333,-7.379485203,-72.07233354
8.350,-7.634475309,-72.21188272
8.367,-8.438243494,-72.59759913
8.383,-8.1154757,-72.30278007
8.400,-8.774055922,-72.30682522
8.417,-9.347014463,-72.14256198
8.433,-9.304304294,-72.12497936
8.450,-9.377042079,-71.86618193
8.467,-9.861786305,-71.65179458
8.483,-9.976255684,-71.38584642
8.500,-10.4955298,-71.5569226
8.517,-10.51280108,-71.72778239
8.533,-10.80994898,-71.40919929
8.550,-11.22602868,-71.13575436
8.567,-11.66763699,-70.8765411
8.583,-12.12474045,-70.73879776
8.600,-12.47659431,-70.48474761
8.617,-12.92674575,-70.40782739
8.633,-13.20110431,-70.05496163
8.650,-13.49225645,-69.78996669
8.667,-14.5558125,-69.27959375
8.683,-15.18187266,-68.84038662
8.700,-15.6877285,-68.25244599
8.717,-16.61671348,-67.78060237
8.733,-17.22025323,-67.39197061
8.750,-17.57399126,-66.95743552
8.767,-18.46263553,-66.23081735
8.783,-19.34801975,-65.59579522
8.800,-19.92608831,-65.0136505
8.817,-21.16984375,-64.34996875
8.833,-21.61478125,-63.6260625
8.850,-23.00533632,-62.86360371
8.867,-23.55048377,-62.21877341
8.883,-24.70989975,-61.34639724
8.900,-25.24091479,-60.772901
8.917,-25.49417643,-60.06465571
8.933,-26.18757307,-59.28076722
8.950,-26.70651629,-58.80460526
8.967,-27.53049124,-57.75339487
8.983,-27.90068465,-56.6348029
9.000,-28.78152287,-56.36315489
9.017,-29.2118145,-55.61916805
9.033,-29.97678125,-54.819125
9.050,-30.72099585,-53.71251037
9.067,-31.17088162,-52.76529387
9.083,-31.60585679,-51.79361548
9.100,-32.32537159,-50.95147605
9.117,-32.11643432,-50.30565366
9.133,-32.53317786,-49.4375
9.150,-32.41494408,-48.6592792
9.167,-32.56248963,-47.89201058
9.183,-33.26103977,-46.9460232
9.200,-33.29713918,-45.91353093
9.217,-33.57809776,-45.15250623
9.233,-33.60419765,-44.16206629
9.250,-33.42605757,-43.67440673
9.267,-33.22871287,-43.40290842
9.283,-32.50143342,-42.34539149
9.300,-32.01200495,-41.65476485
9.317,-31.77950904,-41.37568817
9.333,-31.55822368,-41.05078125
9.350,-30.96285993,-40.60922974
9.367,-30.31522858,-40.2178542
9.383,-30.05741753,-39.96180928
9.400,-29.56436104,-39.77081266
9.417,-29.34564503,-39.42929334
9.433,-28.53483471,-39.51731405
9.450,-28.13902201,-39.39951152
9.467,-27.46527778,-39.53604938
9.483,-27.09728351,-39.6472732
9.500,-26.39242596,-39.78299568
9.517,-25.81307495,-39.8812269
9.533,-24.89249386,-40.23283361
9.550,-24.48141313,-40.97517333
9.567,-23.81983361,-41.90494043
9.583,-22.75978507,-42.8543552
9.600,-22.21805441,-43.80380256
9.617,-21.00242583,-44.98175216
9.633,-19.55271066,-46.17492255
9.650,-18.52163857,-47.96111225
9.667,-17.26789984,-49.4596249
9.683,-15.51760563,-51.3976802
9.700,-14.21737376,-52.48115687
9.717,-13.48805901,-53.90836957
9.733,-12.23582506,-54.89823201
9.750,-10.58588011,-55.7380778
9.767,-9.498329876,-56.71568465
9.783,-8.296746147,-57.98897855
9.800,-6.992226368,-58.55901741
9.817,-6.416986913,-59.12254362
9.833,-5.168973772,-59.78720858
9.850,-4.276392365,-60.13997184
9.867,-3.4059238,-61.21993215
9.883,-2.630597713,-61.38824844
9.900,-1.873123436,-62.11701418
9.917,-1.465601504,-62.52879073
9.933,-0.8171438984,-62.92360995
9.950,-0.6210281837,-63.09186326
9.967,-0.111373592,-63.46350125
9.983,0.3537145242,-63.59079716
10.000,0.4276376147,-62.95108424
10.017,0.8127925198,-62.92501567
10.033,1.223378661,-62.88166318
10.050,1.946006656,-62.38149958
10.067,2.46054085,-62.20593476
10.083,3.064038462,-61.71244802
10.100,4.216356549,-61.71244802
10.117,4.836315461,-61.26938903
10.133,5.391901993,-61.25721553
10.150,6.110699503,-60.94212541
10.167,6.919372924,-61.08123962
10.183,7.492751046,-61.47743724
10.200,7.769925125,-61.01365433
10.217,8.246758873,-61.14915971
10.233,8.904225719,-60.94828574
10.250,9.368215768,-60.96725104
10.267,9.879267277,-61.22323064
10.283,10.43036161,-60.89529491
10.300,10.83859512,-60.7375
10.317,11.1079754,-60.57257089
10.333,11.76414927,-60.51220772
10.350,12.52471781,-60.4552362
10.367,12.78665625,-60.525625
10.383,12.79368492,-60.33981154
10.400,13.16096875,-60.6456875
10.417,13.33753125,-60.6245
10.433,13.9292603,-60.65638265
10.450,14.38075166,-60.28934801
10.467,14.50969335,-60.20421518
10.483,14.58684647,-60.06348548
10.500,15.44637097,-59.66147643
10.517,15.94174293,-59.68106281
10.533,16.12638313,-59.01065582
10.550,16.8426101,-59.00987225
10.567,17.14742097,-58.85612521
10.583,17.92274284,-58.27134184
10.600,18.44188017,-58.05375
10.617,19.42920124,-57.64406639
10.633,20.1794913,-56.4959024
10.650,20.92320686,-55.66189709
10.667,21.92399688,-54.98178274
10.683,23.18369226,-54.28338015
10.700,23.50589975,-53.62398817
10.717,24.05704357,-53.15688797
10.733,25.07421358,-52.17597268
10.750,25.69248339,-51.6207745
10.767,26.50542219,-50.57287873
10.783,27.5455083,-49.09521784
10.800,28.05105634,-47.5288111
10.817,29.21479055,-46.12981325
10.833,30.50756565,-44.20597558
10.850,31.7620679,-41.78558642
10.867,32.32777033,-40.0787402
10.883,32.5732817,-37.92188654
10.900,32.94822461,-36.27244013
10.917,33.69119565,-34.98262422
10.933,33.66351282,-33.61096011
10.950,33.79107587,-32.90914179
10.967,33.85274164,-32.35447646
10.983,33.98404959,-31.98086777
11.000,33.85080846,-31.70746269
11.017,33.56702854,-31.8566067
11.033,33.16746278,-31.90567618
11.050,32.72747938,-31.55321134
11.067,32.27449011,-31.32816749
11.083,31.96245888,-30.99717311
11.100,31.40848269,-30.56342707
11.117,31.10453567,-30.00997847
11.133,30.47212485,-29.14128229
11.150,30.56793389,-27.80653397
11.167,30.12200876,-26.10735324
11.183,29.56548446,-23.91779436
11.200,29.44183279,-21.53574044
11.217,29.49693223,-19.02132173
11.233,29.40141366,-15.81461796
11.250,28.89833231,-12.25261628
11.267,29.47123,-8.845368281
11.283,29.43645363,-5.531180755
11.300,29.25959016,-2.188217213
11.317,29.0292109,0.5069773377
11.333,29.60013287,2.518939084
11.350,29.36093558,4.168174847
11.367,29.22011406,5.258122688
11.383,29.64162562,6.721551724
11.400,30.00024651,7.054375514
11.417,30.38962438,7.309513547
11.433,30.00537904,7.642046383
11.450,30.03172842,8.02295399
11.467,29.61088611,7.974345311
11.483,29.05442825,8.086317774
11.500,28.8446763,8.744157166
11.517,28.07041565,9.258954768
11.533,27.61740798,9.572070552
11.550,26.88943015,9.866727941
11.567,25.54280458,10.03417825
11.583,24.60741995,10.34673645
11.600,23.8136052,10.39861339
11.617,22.66897312,10.27815449
11.633,21.44832273,10.27815449
11.650,20.49021183,9.857434507
11.667,18.86795343,9.731709559
11.683,18.35096939,9.706469388
11.700,17.515,9.143353659
11.717,16.74244898,8.973122449
11.733,15.8651031,8.414439567
11.750,14.72557236,7.97606296
11.767,14.17406518,7.285313649
11.783,13.54051724,6.738947044
11.800,12.97332273,5.552046574
11.817,12.33901359,4.097878913
11.833,11.31324399,2.423649613
11.850,10.50927583,0.9102522376
11.867,9.527033225,-0.9483846311
11.883,7.692824544,-3.333270791
11.900,7.143017101,-5.465960912
11.917,5.644253458,-7.440622457
11.933,5.268429618,-9.309397884
11.950,4.096764885,-11.10949271
11.967,3.61570227,-12.33461188
11.983,2.572767857,-13.87506088
12.000,1.100515777,-14.6564017
12.017,0.2315105221,-16.08740894
12.033,-0.9018887084,-17.12900081
12.050,-2.383486656,-17.91127679
12.067,-3.103375912,-19.04641119
12.083,-3.73573601,-19.91590633
12.100,-5.53922694,-21.18405628
12.117,-7.129132778,-22.32485258
12.133,-8.148774311,-23.29938209
12.150,-9.819855925,-24.8127638
12.167,-10.85062042,-25.80082384
12.183,-13.05273723,-26.86843066
12.200,-14.58010692,-27.71549389
12.217,-15.79306235,-28.93034841
12.233,-16.90343407,-29.86945971
12.250,-18.1705655,-30.7589402
12.267,-19.32645918,-31.00466327
12.283,-20.55446939,-32.40909184
12.300,-21.82907509,-33.0083486
12.317,-23.04820265,-34.58179735
12.333,-24.47702497,-35.54992387
12.350,-25.18852851,-36.6220112
12.367,-25.93889853,-37.43499898
12.383,-26.34121622,-38.22079238
12.400,-26.75063038,-39.20078413
12.417,-27.24456052,-39.90297962
12.433,-27.2037037,-40.87182099
12.450,-27.41296296,-41.5658642
12.467,-27.38130668,-42.56713726
12.483,-26.96781301,-43.39772446
12.500,-26.97658771,-44.45605606
12.517,-26.78849133,-46.08390644
12.533,-25.95074442,-47.27493797
12.550,-25.1966107,-49.08613184
12.567,-24.62882103,-50.78496993
12.583,-23.99609602,-52.12423787
12.600,-22.88739682,-54.25504024
12.617,-23.02578866,-55.70608763
12.633,-22.01748967,-57.74907025
12.650,-21.88498759,-59.25139578
12.667,-21.81579489,-60.43149712
12.683,-21.43944055,-61.99137077
12.700,-21.59559465,-63.26346513
12.717,-21.91986394,-64.66456689
12.733,-21.83482254,-65.61000934
12.750,-21.51737578,-66.28923913
12.767,-21.12085058,-67.42816639
12.783,-20.40519231,-69.44390333
12.800,-19.79740192,-71.00111644
12.817,-19.41702559,-71.88231898
12.833,-18.91879684,-72.87370941
12.850,-18.22389293,-73.59506757
12.867,-17.82727415,-74.51867942
12.883,-17.13684484,-74.71325915
12.900,-16.81273879,-74.90590739
12.917,-16.10320274,-75.0908893
12.933,-16.178427,-75.62645686
12.950,-16.1060166,-75.5646473
12.967,-16.20839367,-75.60702834
12.983,-16.01008364,-75.42609975
13.000,-16.03520471,-75.34618486
13.017,-16.31656832,-75.19939441
13.033,-16.68482698,-74.98425715
13.050,-16.94471853,-74.84724242
13.067,-17.34258932,-74.92118301
13.083,-18.42008111,-74.36777246
13.100,-18.80830565,-74.17384759
13.117,-19.33853691,-74.1044017
13.133,-20.37968815,-73.93761397
