"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1809,"mm"

"time","x","y"
1.083,-31.1701915,-43.06144307
1.100,-31.65954403,-42.51536164
1.117,-31.96448363,-41.61360202
1.133,-32.38939331,-40.86793933
1.150,-31.89649582,-40.27220711
1.167,-31.89575304,-39.88788752
1.183,-32.24153935,-39.0030923
1.200,-32.06007963,-38.61701593
1.217,-32.0224013,-37.98444456
1.233,-31.47144958,-37.60336134
1.250,-31.37102583,-36.76356048
1.267,-30.94939178,-36.61953649
1.283,-30.34985368,-35.94434574
1.300,-30.22609102,-35.4252182
1.317,-29.58484486,-34.99952624
1.333,-29.10100932,-34.09476708
1.350,-28.44776174,-33.78204715
1.367,-27.94002494,-33.06870324
1.383,-27.20383416,-32.38182668
1.400,-26.7087184,-31.83656755
1.417,-26.11955712,-31.53920737
1.433,-24.94790715,-30.37021708
1.450,-24.33787422,-29.83869543
1.467,-23.85268303,-29.14074459
1.483,-23.18638727,-28.58373544
1.500,-22.30438769,-28.01526627
1.517,-21.6094917,-27.4013278
1.533,-20.76234453,-27.00264303
1.550,-19.73404101,-25.96214789
1.567,-18.89781237,-25.43727245
1.583,-18.18659714,-24.32912516
1.600,-17.33650498,-23.39057836
1.617,-17.17063017,-22.41672521
1.633,-16.28258061,-21.70952356
1.650,-16.1730377,-20.8138597
1.667,-15.28247333,-19.96337197
1.683,-14.97041256,-19.14876847
1.700,-15.01624794,-18.33922982
1.717,-14.783933,-17.18833747
1.733,-14.24095149,-16.36672886
1.750,-13.9136811,-15.4450114
1.767,-13.04547146,-14.56312035
1.783,-12.96868012,-14.09868012
1.800,-12.58941909,-13.37010373
1.817,-12.62813667,-12.89528723
1.833,-11.59111707,-12.54481657
1.850,-11.13526675,-12.41457816
1.867,-11.07297017,-12.38950911
1.883,-10.68342324,-12.17094398
1.900,-10.46704734,-11.98395972
1.917,-10.16084925,-12.3851848
1.933,-9.722982529,-12.20132072
1.950,-9.560407122,-12.34187318
1.967,-9.632921512,-12.74065615
1.983,-9.504409318,-13.02273295
2.000,-9.359714167,-12.98985087
2.017,-9.079353234,-13.39766791
2.033,-9.318274823,-14.0293467
2.050,-9.016740794,-14.5323283
2.067,-8.65740894,-14.80669495
2.083,-8.443481405,-15.31453512
2.100,-8.247741337,-15.88013614
2.117,-7.930028854,-16.04520816
2.133,-7.668107187,-16.35314436
2.150,-7.449741949,-16.85902147
2.167,-6.849513256,-16.83414457
2.183,-6.60628882,-16.94122671
2.200,-6.272903727,-17.11318323
2.217,-5.759913079,-17.1850269
2.233,-5.700885093,-17.12371118
2.250,-5.118110973,-17.49950125
2.267,-4.891044776,-17.69138682
2.283,-4.461817618,-17.96643921
2.300,-3.739177019,-18.3835559
2.317,-3.775227273,-18.36833678
2.333,-3.23526971,-18.81028008
2.350,-2.561395541,-19.16497729
2.367,-2.433190368,-19.46377119
2.383,-2.282268882,-19.71495563
2.400,-1.600444215,-20.13688017
2.417,-1.021634217,-20.75216446
2.433,-0.0193653926,-21.29312941
2.450,0.6919439851,-21.7690833
2.467,1.300341191,-22.63504963
2.483,1.866183775,-23.79384313
2.500,2.91284204,-24.86983831
2.517,3.704525238,-25.52843918
2.533,4.426924669,-26.40369412
2.550,5.568285124,-27.20404959
2.567,5.903735513,-27.65249379
2.583,6.586796649,-28.11617191
2.600,7.31355897,-28.49401993
2.617,7.919984407,-28.85200104
2.633,8.556151124,-29.21087635
2.650,9.486782446,-29.51795965
2.667,9.705809129,-29.89459544
2.683,10.45413904,-30.40006734
2.700,10.86385555,-30.93936258
2.717,11.42214005,-31.18778962
2.733,11.88292721,-32.01764309
2.750,12.52573285,-32.34419439
2.767,13.07561356,-32.87059068
2.783,13.46380489,-33.13465203
2.800,13.97248754,-33.86480482
2.817,14.29891847,-34.04101498
2.833,14.93239415,-34.62296077
2.850,15.19709627,-34.99666149
2.867,15.82317416,-35.27723159
2.883,15.67875,-35.7574375
2.900,16.18338174,-35.80247925
2.917,16.29036426,-36.18497821
2.933,16.64518191,-36.50240644
2.950,16.4447393,-36.61995742
2.967,16.72790141,-36.78728161
2.983,16.35872093,-36.9619809
3.000,16.34514669,-37.36159488
3.017,16.455625,-37.82675
3.033,16.14268927,-38.31024334
3.050,15.66323835,-38.85667637
3.067,14.94797579,-39.87777546
3.083,14.71413317,-40.66438442
3.100,14.34353774,-41.69451258
3.117,14.43869197,-42.36613864
3.133,14.71329531,-43.27429364
3.150,14.2026875,-43.79103125
3.167,13.69977557,-44.29824113
3.183,13.62622754,-44.98337338
3.200,12.74788622,-45.32090292
3.217,12.35569508,-45.98720821
3.233,12.0345,-46.51009375
3.250,11.657096,-47.22315181
3.267,10.87595511,-47.83332463
3.283,9.993836261,-48.43793915
3.300,9.337405779,-48.75254397
3.317,9.009795597,-49.45882075
3.333,8.654751155,-49.92632822
3.350,8.086859244,-50.56868697
3.367,7.42540932,-51.00299118
3.383,6.986629249,-51.45281683
3.400,6.889709887,-51.71454231
3.417,6.468695153,-51.81508044
3.433,6.076348244,-51.87748746
3.450,5.836957203,-52.19998434
3.467,5.558509193,-52.30381843
3.483,5.456822459,-52.49289523
3.500,5.203947368,-52.46428571
3.517,5.283185702,-52.55100563
3.533,5.124953066,-52.65495932
3.550,5.338149351,-53.01401864
3.567,4.96828694,-53.15055986
3.583,4.862384793,-53.27675429
3.600,5.071513819,-53.46915829
3.617,4.574231493,-53.74766311
3.633,4.198477396,-54.16514755
3.650,4.177217573,-54.61587866
3.667,4.219784699,-54.95640677
3.683,3.515922371,-55.29265442
3.700,3.649007277,-55.40817568
3.717,2.689216604,-56.11028402
3.733,2.892485459,-56.66137827
3.750,2.451809415,-57.010281
3.767,2.341683927,-57.61876553
3.783,1.929325331,-57.88677566
3.800,1.365631481,-58.56045728
3.817,0.5242087298,-59.36181734
3.833,-0.1230809129,-59.87007261
3.850,-0.9112903226,-60.48163772
3.867,-1.962261411,-61.33649378
3.883,-2.46938511,-61.80493053
3.900,-2.78875207,-62.32773179
3.917,-3.031792804,-62.56008065
3.933,-3.463543388,-63.21929752
3.950,-4.062757732,-63.35280928
3.967,-3.961179323,-63.70590693
3.983,-4.163497921,-64.04175156
4.000,-4.620173985,-64.04347556
4.017,-4.891587137,-64.2693361
4.033,-4.849134177,-64.30419432
4.050,-5.256045379,-64.68289992
4.067,-5.270094281,-64.71450995
4.083,-5.356508692,-64.95862997
4.100,-5.945123086,-65.29116156
4.117,-6.12821134,-65.46369588
4.133,-6.173945039,-65.50941231
4.150,-6.755207046,-65.72402658
4.167,-6.684286448,-65.79697639
4.183,-7.408204574,-65.9335445
4.200,-7.404712608,-65.97894005
4.217,-7.919405055,-66.0774815
4.233,-8.337180939,-66.31888123
4.250,-8.158455427,-66.43763413
4.267,-8.764237253,-66.40957031
4.283,-9.263209877,-66.39447531
4.300,-9.519625307,-66.67208231
4.317,-9.841036184,-66.93925781
4.333,-10.22394764,-66.83068275
4.350,-10.20100185,-67.10158755
4.367,-10.50132716,-67.13037037
4.383,-10.62420431,-67.23093943
4.400,-10.76850123,-67.0749128
4.417,-11.03911456,-67.32413102
4.433,-11.19972815,-67.21401826
4.450,-11.67183265,-67.1474076
4.467,-11.72792488,-67.15985222
4.483,-11.87957617,-67.05036855
4.500,-12.17302361,-66.93857803
4.517,-12.30078736,-67.03065562
4.533,-12.70201546,-66.9525
4.550,-12.80325371,-66.94482084
4.567,-12.88025258,-66.8756134
4.583,-13.01605084,-66.58754117
4.600,-13.27424352,-66.63638843
4.617,-13.41409596,-66.41775124
4.633,-13.44702332,-66.35368861
4.650,-13.30662371,-66.09626289
4.667,-13.43066125,-65.89478095
4.683,-13.68607438,-65.80732438
4.700,-12.96496173,-65.75400807
4.717,-13.33287841,-65.42363524
4.733,-13.18527893,-65.14543388
4.750,-13.19598491,-64.76770876
4.767,-13.80119269,-64.47266109
4.783,-13.2476527,-64.15011865
4.800,-13.4453403,-64.06391705
4.817,-13.49566832,-63.73032178
4.833,-13.35066715,-63.47834609
4.850,-13.68417839,-63.26433154
4.867,-13.53538382,-63.31985477
4.883,-13.77319208,-63.02864173
4.900,-13.97988815,-63.01833057
4.917,-13.89104919,-62.80259963
4.933,-14.17018592,-62.5343737
4.950,-14.15902201,-62.31659053
4.967,-14.14852206,-62.09472315
4.983,-14.70765625,-61.78275
5.000,-14.7215985,-61.51803005
5.017,-15.00103297,-61.16785267
5.033,-15.54104899,-60.64877513
5.050,-15.09275819,-60.18957809
5.067,-15.21898927,-59.77602545
5.083,-15.41653023,-59.39260076
5.100,-15.52685302,-58.89557161
5.117,-15.45095992,-58.55147398
5.133,-15.61689388,-58.22652055
5.150,-15.91637678,-57.84738055
5.167,-16.43035714,-57.84464286
5.183,-16.40627366,-57.44424169
5.200,-16.68315491,-57.18668136
5.217,-16.79213583,-56.82577961
5.233,-16.80572194,-56.59084174
5.250,-17.0583805,-56.40938679
5.267,-17.35016863,-56.20582841
5.283,-16.99805229,-55.70684061
5.300,-17.07269723,-55.46803924
5.317,-17.04780214,-55.04837914
5.333,-17.21495489,-54.68206567
5.350,-17.23154962,-54.60280698
5.367,-17.10734177,-53.9646519
5.383,-17.05178571,-53.49107143
5.400,-16.92144061,-52.73848989
5.417,-16.4866905,-52.33259041
5.433,-16.3379962,-51.78053209
5.450,-15.98644336,-51.59863694
5.467,-16.08753154,-51.00681245
5.483,-16.16237384,-50.36530698
5.500,-16.78619748,-49.90991597
5.517,-16.46338013,-49.15571039
5.533,-16.69863799,-48.63765776
5.550,-16.59776448,-47.93605164
5.567,-16.55123902,-46.98113237
5.583,-15.99793143,-45.93068466
5.600,-15.75626308,-45.16866367
5.617,-15.94022784,-44.35202759
5.633,-15.77686661,-43.68322148
5.650,-16.54575314,-43.05229079
5.667,-16.37755646,-42.49019762
5.683,-16.56444969,-42.01787736
5.700,-16.44562028,-41.23126572
5.717,-16.48311165,-40.4169093
5.733,-16.44418823,-39.86362688
5.750,-16.33604906,-39.51048539
5.767,-16.62295056,-38.85170526
5.783,-16.69928125,-38.3988125
5.800,-16.92532238,-38.01763727
5.817,-16.80910224,-37.52107232
5.833,-17.23320802,-37.22415414
5.850,-16.70947412,-36.59176753
5.867,-16.1943125,-35.96578125
5.883,-16.28871723,-35.08678215
5.900,-16.65599813,-34.22921167
5.917,-16.22362144,-33.56919145
5.933,-16.40736117,-32.92886966
5.950,-16.04334753,-31.99338907
5.967,-15.5573779,-31.57428601
5.983,-15.52228036,-30.78641214
6.000,-15.23209459,-29.93736486
6.017,-14.62870948,-29.20458229
6.033,-14.23835239,-28.34455821
6.050,-14.5039348,-27.73380399
6.067,-13.97936335,-27.18843168
6.083,-14.13027709,-26.58771793
6.100,-13.37037671,-25.85596202
6.117,-13.27210341,-25.30533638
6.133,-12.57848002,-25.0423377
6.150,-12.50819825,-24.6782419
6.167,-12.14119107,-24.25434243
6.183,-11.57082645,-24.06619835
6.200,-11.44563665,-24.32482919
6.217,-10.94280272,-23.73558484
6.233,-10.48926129,-23.73035122
6.250,-9.861818182,-23.44633264
6.267,-9.592524763,-23.3735813
6.283,-9.079856227,-22.96525134
6.300,-8.124057478,-22.51444685
6.317,-7.817155244,-22.42620768
6.333,-7.227437888,-22.56315217
6.350,-5.947921836,-22.52289082
6.367,-5.163959627,-22.93513975
6.383,-4.307773632,-22.88109453
6.400,-3.654228856,-22.63513682
6.417,-2.775930521,-22.82431762
6.433,-1.993395739,-23.10550786
6.450,-0.97248343,-23.5081193
6.467,-0.03331092263,-23.65601469
6.483,0.2174875828,-23.76928808
6.500,0.4681061233,-24.36080368
6.517,1.125093052,-24.56277916
6.533,1.569444444,-24.72746914
6.550,1.956979983,-25.1049577
6.567,2.25719603,-25.45654467
6.583,2.544602978,-25.83157568
6.600,2.801652893,-26.2619938
6.617,3.587738293,-26.63496167
6.633,3.273952282,-27.00043568
6.650,3.588813612,-27.17995966
6.667,4.335801574,-27.24006835
6.683,4.282970491,-27.56386195
6.700,4.731699752,-27.89599876
6.717,4.665282375,-27.98994104
6.733,4.942281705,-28.25998441
6.750,5.137530992,-28.27918388
6.767,5.634208075,-28.34299689
6.783,5.47131377,-28.45680734
6.800,5.75946875,-28.83971875
6.817,6.568478715,-28.77467654
6.833,6.382756464,-29.04048165
6.850,6.825610138,-28.90233104
6.867,6.552381694,-29.14182752
6.883,6.931050062,-29.28927607
6.900,7.386661143,-29.40972452
6.917,7.628204196,-30.15543727
6.933,7.872153671,-30.20031626
6.950,8.365985477,-30.49241701
6.967,8.18991902,-30.86617525
6.983,8.55975,-31.1809375
7.000,9.288614119,-31.46268742
7.017,9.250582363,-31.87996048
7.033,9.649927144,-32.27697752
7.050,9.617497913,-32.69029633
7.067,9.789842774,-32.95225427
7.083,10.05899688,-33.39079522
7.100,10.08584857,-33.80669402
7.117,10.65368136,-34.46053453
7.133,9.827693026,-34.52445517
7.150,10.23959462,-35.10289183
7.167,10.21527546,-35.61551544
7.183,10.01752092,-36.00988494
7.200,9.676362213,-36.4106524
7.217,9.507846411,-36.82521912
7.233,9.099100418,-37.06660042
7.250,8.605874374,-37.83684265
7.267,8.077237171,-38.44156758
7.283,8.121285476,-39.57004382
7.300,6.918835973,-40.41963839
7.317,6.146761577,-41.68731227
7.333,5.606946764,-42.81201983
7.350,5.066229628,-44.02360531
7.367,3.983461699,-45.73395087
7.383,3.23815625,-46.84909375
7.400,2.604831801,-47.98309131
7.417,1.512886706,-49.47529264
7.433,0.3729568315,-51.01339061
7.450,-0.08364657707,-52.14385237
7.467,-1.254243311,-52.88371656
7.483,-2.241717119,-53.60481733
7.500,-3.258387401,-54.32478548
7.517,-3.626084237,-54.95320058
7.533,-4.586948147,-55.44400771
7.550,-4.898620332,-55.81895228
7.567,-5.739087137,-56.72623444
7.583,-6.196509942,-57.09566073
7.600,-6.93184375,-57.80303125
7.617,-7.156392813,-58.28102929
7.633,-8.441633858,-58.55757874
7.650,-9.047351301,-58.98719021
7.667,-10.29708989,-59.61639395
7.683,-10.65678719,-59.7592562
7.700,-11.29004869,-60.08890903
7.717,-12.43503419,-60.24695918
7.733,-13.28100932,-60.27076087
7.750,-13.94535536,-60.66705112
7.767,-14.92779619,-61.13655758
7.783,-15.52931498,-61.31045116
7.800,-16.22507231,-61.55231405
7.817,-16.83471764,-61.56077906
7.833,-17.37078183,-61.58953956
7.850,-18.59461189,-61.66244839
7.867,-18.80499794,-61.74942292
7.883,-19.82575898,-61.92070942
7.900,-20.71899752,-61.94022277
7.917,-21.44188939,-61.90025699
7.933,-22.12062371,-61.9059433
7.950,-22.96141842,-61.81651731
7.967,-23.60942784,-61.95137629
7.983,-24.43175382,-62.10153473
8.000,-24.95339035,-61.84025144
8.017,-25.26935101,-61.86260318
8.033,-26.01032878,-62.12897022
8.050,-26.62244001,-62.10733864
8.067,-27.03777985,-62.36784826
8.083,-27.64815217,-62.44653727
8.100,-28.43316708,-62.65723192
8.117,-28.29511095,-62.69074554
8.133,-28.78166149,-62.63604037
8.150,-29.00680079,-62.5842108
8.167,-29.38233471,-62.43133264
8.183,-30.16931063,-62.43625415
8.200,-30.20734654,-62.32165595
8.217,-30.97230474,-62.13298193
8.233,-31.39201995,-61.94217581
8.250,-31.7187526,-61.61891878
8.267,-31.89035507,-61.42263289
8.283,-32.49923173,-61.05308347
8.300,-32.21906639,-60.86526971
8.317,-32.4875,-60.74802795
8.333,-32.39489627,-60.47492739
8.350,-32.40100848,-59.82466384
8.367,-32.59683208,-59.58422285
8.383,-32.501625,-59.30734375
8.400,-31.92882463,-58.71713308
8.417,-31.96587137,-58.11880705
8.433,-32.13481586,-58.15232522
8.450,-31.70016639,-57.61519343
8.467,-31.69028241,-57.54274177
8.483,-31.71233319,-56.91821309
8.500,-31.18565668,-56.78463029
8.517,-31.05312369,-56.22979803
8.533,-31.08505128,-55.98856739
8.550,-30.40903943,-55.57808305
8.567,-30.45078914,-55.29794823
8.583,-29.95117746,-54.56360387
8.600,-29.12992773,-53.96199728
8.617,-28.87876734,-53.61265763
8.633,-28.50486931,-52.99376054
8.650,-28.18018061,-52.67783587
8.667,-27.82072825,-52.25893758
8.683,-27.83546842,-51.58331053
8.700,-26.49327731,-51.07077731
8.717,-26.50793642,-50.50324696
8.733,-26.2845767,-50.10053437
8.750,-25.61558953,-49.64768285
8.767,-25.4321099,-49.13651426
8.783,-24.67427582,-48.50532116
8.800,-24.54337248,-48.10557886
8.817,-24.46734277,-47.7247327
8.833,-24.43506303,-47.41014706
8.850,-24.23081163,-47.18200861
8.867,-23.75028874,-46.7975903
8.883,-23.58245374,-46.58042473
8.900,-23.34005038,-45.87956549
8.917,-22.82908613,-45.4872479
8.933,-22.2895344,-45.01277265
8.950,-21.90620277,-44.6947733
8.967,-21.81186166,-44.29952386
8.983,-20.77434375,-43.72040625
9.000,-20.15465359,-43.18146912
9.017,-20.19356219,-42.94094324
9.033,-19.29588568,-42.41758794
9.050,-19.05455402,-41.54453518
9.067,-18.27034191,-40.41309598
9.083,-17.82954832,-39.89303571
9.100,-16.91797859,-38.6320529
9.117,-16.55223717,-37.68493429
9.133,-16.23407534,-36.46290473
9.150,-15.66962955,-34.99094578
9.167,-14.8882764,-34.0982764
9.183,-14.6839197,-33.124762
9.200,-14.08045643,-32.23664938
9.217,-13.67180087,-31.28132022
9.233,-13.28857381,-30.4647623
9.250,-13.03237764,-29.50783389
9.267,-12.07114865,-28.68990125
9.283,-11.97844488,-27.60433589
9.300,-11.65444757,-27.14080836
9.317,-11.10626559,-26.48173317
9.333,-10.75970265,-26.26266577
9.350,-10.86309006,-25.89700311
9.367,-10.0583575,-25.33371997
9.383,-9.630681818,-25.13476027
9.400,-9.339400706,-24.55707831
9.417,-9.048205394,-24.34540456
9.433,-8.445071666,-23.95146967
9.450,-7.984231009,-23.75919988
9.467,-7.676069352,-23.50686254
9.483,-6.994427711,-23.20150083
9.500,-6.863655768,-22.98062786
9.517,-6.64328366,-22.70303772
9.533,-5.96428125,-22.39871875
9.550,-5.328445778,-21.79436051
9.567,-4.762999376,-21.60366729
9.583,-4.018471238,-21.09211651
9.600,-3.858179652,-20.50261604
9.617,-3.12487017,-20.22275135
9.633,-3.202761628,-19.52980689
9.650,-2.567914411,-19.18964494
9.667,-2.360037406,-18.84507481
9.683,-1.84982834,-18.33781211
9.700,-1.240115193,-18.08105542
9.717,-1.085727612,-17.578949
9.733,-0.7399367482,-17.4509073
9.750,-0.6989510128,-17.06036069
9.767,0.4005597015,-16.87972637
9.783,0.2315190397,-16.6062293
9.800,0.3865049751,-16.58457711
9.817,1.62006538,-16.16723225
9.833,2.099376559,-16.14336035
9.850,2.655265073,-15.71487006
9.867,2.966074389,-15.74706278
9.883,3.455842335,-15.53984732
9.900,4.219880457,-15.75010915
9.917,4.834481132,-15.76136792
9.933,5.599994794,-15.51514473
9.950,6.122798414,-15.55282763
9.967,6.652343096,-15.57768828
9.983,7.21596845,-15.44659946
10.000,7.895391993,-15.38081735
10.017,8.239877972,-15.20868273
10.033,8.527924646,-15.6092423
10.050,9.060212146,-15.81482945
10.067,9.496020599,-15.90076467
10.083,10.00177231,-16.63192244
10.100,10.73886986,-16.6492061
10.117,10.99564268,-17.24965682
10.133,11.54353448,-17.70525031
10.150,11.78025,-18.04821875
10.167,12.90975686,-18.48578554
10.183,13.30982587,-19.24794776
10.200,13.64716543,-19.60521995
10.217,14.35632754,-19.97828784
10.233,14.85749381,-20.1692403
10.250,15.0146118,-20.42246894
10.267,15.14897473,-20.63630903
10.283,16.05604236,-20.88482143
10.300,16.15822409,-21.01821161
10.317,16.67689709,-20.99016112
10.333,16.85788043,-21.63392559
10.350,16.84388564,-21.73575751
10.367,17.00484864,-21.73244781
10.383,17.00489448,-22.48371814
10.400,16.7308799,-23.08182861
10.417,16.83862641,-23.25586671
10.433,16.88285029,-23.95477481
10.450,16.69698852,-24.39349165
10.467,16.45479967,-25.41085142
10.483,16.10038037,-26.69854627
10.500,15.94275438,-27.87066305
10.517,15.81918184,-29.119006
10.533,15.49654101,-30.62796189
10.550,15.25569868,-32.64936109
10.567,14.2945,-34.31315625
10.583,13.6376875,-36.23415625
10.600,12.53210559,-38.13396285
10.617,12.3910223,-39.68483222
10.633,11.70340341,-41.37296003
10.650,10.67281447,-42.71435535
10.667,9.92658805,-43.85856918
10.683,9.591997908,-44.91040795
10.700,8.926100168,-45.25564753
10.717,8.30124477,-45.72953975
10.733,7.614008169,-46.3391129
10.750,7.774921973,-45.98119538
10.767,7.248634279,-45.94453711
10.783,6.647885572,-45.983551
10.800,6.224546308,-46.24832603
10.817,5.576401626,-46.38993852
10.833,5.200407268,-46.74702381
10.850,4.414875471,-47.05593868
10.867,3.507629599,-47.58329849
10.883,3.197579299,-47.89648372
10.900,2.541790498,-48.67715048
10.917,1.950595238,-49.03746867
10.933,1.667271393,-49.67331166
10.950,1.226924686,-49.860659
10.967,0.7622169811,-50.38627358
10.983,0.2827370961,-50.90512484
11.000,0.08539042821,-51.45484887
11.017,-0.6505557886,-52.37507341
11.033,-0.9888091747,-53.18799225
11.050,-1.753569942,-53.82436511
11.067,-1.850821547,-54.40710275
11.083,-2.459577114,-55.31940299
11.100,-3.074675525,-56.01636279
11.117,-3.601438144,-56.65319072
11.133,-4.310710613,-57.13739716
11.150,-5.45471007,-57.76326352
11.167,-6.40707196,-58.32258065
11.183,-7.612065397,-59.0794495
11.200,-9.290850622,-59.67665975
11.217,-10.50331019,-60.39798487
11.233,-11.45227695,-60.97204151
11.250,-11.99546533,-61.411396
11.267,-12.69847435,-61.78474866
11.283,-13.35390819,-62.3287531
11.300,-14.22313896,-62.4514268
11.317,-14.67339611,-62.81532492
11.333,-15.06899752,-63.05553837
11.350,-15.35041391,-63.21522144
11.367,-15.90902605,-63.43632134
11.383,-16.37263625,-63.52750826
11.400,-16.46985476,-63.50313659
11.417,-16.85023234,-63.57650248
11.433,-17.24742981,-63.64298101
11.450,-17.90391884,-63.74803284
11.467,-18.13720041,-63.65705579
11.483,-18.36835128,-63.69239851
11.500,-18.74804591,-63.60455955
11.517,-19.7262931,-63.75615393
11.533,-19.78144442,-63.50977292
11.550,-20.26104037,-63.70638199
11.567,-20.93823529,-63.66431234
11.583,-21.73427419,-63.72723325
11.600,-22.21753307,-63.61154919
11.617,-22.46225207,-63.7901343
11.633,-23.34731443,-63.62540722
11.650,-23.64990198,-63.37362258
11.667,-24.03120087,-63.24692284
11.683,-24.78104037,-63.12032609
11.700,-25.26935101,-62.93640631
11.717,-25.78631002,-62.81883278
11.733,-25.99222441,-62.7898104
11.750,-25.59296036,-62.74369323
11.767,-26.14470795,-62.64969967
11.783,-25.79393657,-62.56110075
11.800,-25.79972107,-62.40681818
11.817,-25.65429058,-62.35128563
11.833,-25.55638177,-62.06299607
11.850,-25.17305945,-62.07535095
11.867,-24.86070099,-61.90114764
11.883,-24.86058247,-61.50753093
11.900,-24.63988834,-61.40694789
11.917,-23.76196125,-61.45867696
11.933,-23.89542582,-61.25848011
11.950,-22.99046628,-60.99741882
11.967,-22.83874896,-60.76455037
11.983,-22.5729045,-60.60437865
12.000,-22.11583195,-60.33275198
12.017,-22.07009097,-60.03213614
12.033,-21.04577759,-59.78559783
12.050,-20.37715553,-59.16399269
12.067,-19.67941729,-58.93558897
12.083,-18.37777662,-58.08054285
12.100,-17.87811327,-57.8665363
12.117,-17.23722803,-57.82148536
12.133,-16.70052714,-57.30621608
12.150,-16.27157376,-57.36431266
12.167,-15.8214196,-57.23464196
12.183,-15.78238065,-56.87974246
12.200,-15.05165688,-56.98939807
12.217,-15.00064357,-56.7832095
12.233,-15.01387029,-56.87469665
12.250,-15.05996862,-56.7115795
12.267,-14.75929245,-56.75407233
12.283,-14.48005141,-56.68789866
12.300,-14.92985849,-56.48045597
12.317,-15.06706067,-56.27541841
12.333,-14.50774958,-56.1753146
12.350,-14.53313442,-55.85408291
12.367,-14.93002415,-55.67836518
12.383,-14.40678811,-55.137332
12.400,-14.58951342,-54.70001049
12.417,-14.34627782,-53.93780449
12.433,-14.02402229,-53.57639823
12.450,-13.90184874,-53.14679622
12.467,-13.85343395,-52.72006205
12.483,-13.9216901,-51.85469471
12.500,-14.01909225,-50.93210826
12.517,-13.61319038,-49.82874477
12.533,-13.7932047,-48.42907928
12.550,-13.5426172,-47.63773022
12.567,-13.87914226,-46.57349372
12.583,-13.88623431,-45.57351464
12.600,-14.08000838,-44.55946144
12.617,-13.36169422,-43.33814881
12.633,-13.23996005,-42.6529857
12.650,-13.31507215,-41.60406211
12.667,-13.06001046,-40.44950837
12.683,-12.23144825,-39.03593489
12.700,-11.92281614,-38.19390599
12.717,-11.95359746,-37.54802686
12.733,-11.04941423,-36.52051255
12.750,-10.79183013,-36.24159015
12.767,-10.61584793,-35.63424593
12.783,-10.66705398,-34.58711442
12.800,-10.39242884,-33.69956572
12.817,-10.45109102,-32.62135287
12.833,-10.72562241,-31.86740664
12.850,-9.915785357,-30.27063517
12.867,-9.819540647,-29.56056097
12.883,-9.736896085,-28.63886401
12.900,-9.628757286,-27.92657161
12.917,-9.582889259,-27.2350229
12.933,-9.695074175,-26.34049833
12.950,-9.2871875,-25.78165625
12.967,-8.930588418,-25.20512142
12.983,-8.656632335,-24.78487828
13.000,-8.529575197,-24.26131595
13.017,-8.756561462,-23.38015988
