"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1784,"mm"

"time","x","y"
12.733,-8.462946973,-26.94540329
12.750,-7.35841961,-27.36740256
12.767,-5.277145749,-27.9675
12.783,-4.367726446,-28.89142236
12.800,-2.558976306,-29.28491798
12.817,-1.087774167,-29.70380788
12.833,0.4651123937,-30.23917072
12.850,1.239236393,-30.90862104
12.867,2.340060729,-31.64228745
12.883,3.450805634,-32.33863498
12.900,4.531628329,-33.2433414
12.917,5.06777439,-34.56490854
12.933,6.672725885,-35.32974664
12.950,7.621303818,-36.33372258
12.967,9.137001627,-37.33758137
12.983,9.585600366,-38.75736997
13.000,10.5183589,-39.72504601
13.017,11.39216966,-40.26661909
13.033,12.22335755,-41.20764941
13.050,12.892451,-42.17255512
13.067,13.77967089,-43.04371423
13.083,14.41440428,-44.16148167
13.100,15.00154529,-44.91473378
13.117,14.99343445,-45.63249186
13.133,16.15148046,-46.29861111
13.150,16.2371334,-47.01985234
13.167,16.79471702,-47.52004275
13.183,17.40234663,-48.3317638
13.200,17.96734663,-48.89329755
13.217,18.15503366,-49.54469094
13.233,18.58458758,-50.65495418
13.250,18.68690744,-52.14358909
13.267,18.71620106,-53.14502447
13.283,19.25679448,-54.2521319
13.300,19.21011564,-55.69459169
13.317,19.028088,-57.12925174
13.333,18.98745918,-58.64008163
13.350,18.73777675,-60.24755535
13.367,18.75915306,-60.9784898
13.383,18.07607318,-62.67896566
13.400,18.04488962,-64.01292927
13.417,17.71982406,-65.37262684
13.433,17.11437832,-66.40364945
13.450,16.68483129,-67.86412577
13.467,16.4764585,-68.93858874
13.483,15.90366079,-70.14991797
13.500,15.54097906,-71.10511084
13.517,15.37458589,-72.25587423
13.533,14.37020171,-73.06665648
13.550,13.87038132,-73.59631933
13.567,13.72274207,-74.20969284
13.583,12.77441153,-74.74784903
13.600,12.1465798,-75.34675285
13.617,11.091824,-75.69520402
13.633,9.782571429,-76.47563265
13.650,9.39332753,-77.05792196
13.667,8.450805465,-77.11143964
13.683,7.355497142,-77.56061147
13.700,5.90692292,-77.99626835
13.717,4.493375153,-78.55194308
13.733,3.494382137,-78.82925163
13.750,2.413765823,-79.10749796
13.767,1.002530488,-79.3032622
13.783,-0.2330193483,-79.49757128
13.800,-1.50117713,-79.98734713
13.817,-3.226435261,-80.16397598
13.833,-4.586024023,-80.13982085
13.850,-5.619481247,-80.28101814
13.867,-7.75093572,-80.13322823
13.883,-9.369372712,-80.33672733
13.900,-10.89151097,-80.28186434
13.917,-12.00051745,-80.32676542
13.933,-13.07857579,-80.74734108
13.950,-15.25222813,-80.92135119
13.967,-16.52797959,-80.71313265
13.983,-17.62544333,-80.5125
14.000,-19.05056702,-80.5125
14.017,-20.03166088,-80.22873111
14.033,-21.35360862,-79.73386586
14.050,-22.0132338,-79.30672136
14.067,-22.71833367,-78.85005619
14.083,-22.83195466,-78.60839461
14.100,-23.11190889,-78.05257338
14.117,-23.80477941,-77.72904412
14.133,-24.87198206,-77.19439233
14.150,-25.55968826,-76.68942543
14.167,-25.44913548,-76.49911513
14.183,-26.23386752,-76.37330586
14.200,-26.66423639,-75.97207555
14.217,-27.28826127,-75.59197625
14.233,-28.04624083,-75.47032396
14.250,-28.43008656,-75.15132892
14.267,-29.19608133,-74.90165614
14.283,-29.81476623,-74.86826766
14.300,-30.47540816,-74.64572449
14.317,-31.04624389,-74.60829601
14.333,-31.81493579,-74.469787
14.350,-32.54275672,-74.49642421
14.367,-33.21999285,-74.48414149
14.383,-34.13445891,-74.23727624
14.400,-34.84070774,-74.26758147
14.417,-35.82362469,-73.97839242
14.433,-36.63661043,-73.92314417
14.450,-37.76390816,-73.48343878
14.467,-38.57078221,-73.32001534
14.483,-39.03505601,-73.12837576
14.500,-40.11084559,-73.00340074
14.517,-40.60735714,-72.6947449
14.533,-41.49369658,-72.48936203
14.550,-42.1545122,-72.27521341
14.567,-42.77086718,-72.04438465
14.583,-43.61465762,-71.60482172
14.600,-44.57203106,-71.32522838
14.617,-45.18339582,-70.95193048
14.633,-46.31585775,-70.63362332
14.650,-47.60159705,-70.70135135
14.667,-48.41317678,-70.13948934
14.683,-49.48732568,-70.20901354
14.700,-50.49195037,-69.97958368
14.717,-51.13111179,-69.72266585
14.733,-52.36079104,-69.15121265
14.750,-53.39389391,-68.9848273
14.767,-54.00024671,-68.51089638
14.783,-54.48512736,-68.09248151
14.800,-55.21622537,-67.69562808
14.817,-55.90923377,-67.19414544
14.833,-56.92229381,-66.69388144
14.850,-57.60936339,-65.99692014
14.867,-58.32742553,-65.66284133
14.883,-59.24471787,-64.79814662
14.900,-59.94388188,-64.34443008
14.917,-60.53446406,-63.81804523
14.933,-60.93280864,-63.41950617
14.950,-61.40357585,-63.16425185
14.967,-62.0939206,-62.85449752
14.983,-62.32977273,-62.62044421
15.000,-63.46051867,-62.27542531
15.017,-63.65026926,-61.73338857
15.033,-64.1223359,-61.58018799
15.050,-64.07986919,-60.72224875
15.067,-63.34465174,-60.09098259
15.083,-63.49210963,-59.30388289
15.100,-63.00031095,-58.36576493
15.117,-63.02026901,-57.74936124
15.133,-62.98834165,-57.21505611
15.150,-62.95337038,-56.70715102
15.167,-62.33973881,-56.27863806
15.183,-62.35780667,-55.85316515
15.200,-62.15292201,-55.65203248
15.217,-62.41818135,-55.49241275
15.233,-61.95789066,-55.22764055
15.250,-62.54788732,-55.05941384
15.267,-62.31865672,-54.88019279
15.283,-62.68225488,-54.68258725
15.300,-62.32714909,-54.510299
15.317,-62.43578625,-54.35865704
15.333,-62.51720307,-54.11963248
15.350,-63.15741895,-54.25972569
15.367,-63.02004364,-54.01315461
15.383,-63.32347055,-53.64277789
15.400,-63.14033313,-53.66620486
15.417,-63.35870647,-53.06010572
15.433,-63.01391079,-52.33752075
15.450,-63.4357447,-51.70031678
15.467,-63.42201098,-51.29780874
15.483,-63.37299689,-50.82718944
15.500,-62.96240683,-50.05163043
15.517,-62.75802208,-49.60305922
15.533,-62.94109362,-49.02088857
15.550,-62.86621369,-48.60992739
15.567,-62.74108777,-48.37166181
15.583,-62.26541373,-47.65298113
15.600,-61.89419291,-47.2341639
15.617,-61.27604123,-46.98830812
15.633,-61.05333851,-46.54231366
15.650,-60.52396221,-45.90537485
15.667,-59.79933395,-45.55181227
15.683,-59.13892916,-45.20468103
15.700,-58.11054124,-44.8021701
15.717,-58.02787748,-44.41683168
15.733,-57.02823311,-44.1342257
15.750,-56.37497427,-43.4932534
15.767,-55.90495672,-43.0352535
15.783,-54.86876792,-43.0329322
15.800,-54.87935428,-42.66120037
15.817,-54.25777972,-42.33490847
15.833,-53.61343544,-42.12061061
15.850,-53.04012942,-41.61245892
15.867,-52.33903941,-41.17820197
15.883,-52.24389152,-40.84154487
15.900,-52.02348844,-40.39003818
15.917,-51.47388337,-39.78483251
15.933,-50.73321164,-39.28098005
15.950,-50.1584816,-38.71983129
15.967,-50.11891864,-38.60525348
15.983,-49.56228528,-37.76314417
16.000,-48.9577611,-37.11645765
16.017,-48.40675676,-36.71111794
16.033,-48.19440749,-36.39948322
16.050,-47.72863497,-36.13746933
16.067,-47.12245702,-35.27549632
16.083,-46.65765369,-35.2858709
16.100,-46.43586535,-34.93383224
16.117,-46.10621931,-34.69063011
16.133,-45.62888741,-34.15456171
16.150,-44.61817904,-33.76520188
16.167,-43.93582112,-33.29119353
16.183,-43.85207143,-32.883
16.200,-43.50164379,-32.58587157
16.217,-42.26979548,-32.00114469
16.233,-41.7340045,-32.32003271
16.250,-41.12340317,-31.59333808
16.267,-40.5766969,-31.82875561
16.283,-39.8511188,-31.24854557
16.300,-39.19644243,-31.32358616
16.317,-38.24469094,-31.19775092
16.333,-38.2581283,-31.25134709
16.350,-36.90077523,-31.05725071
16.367,-36.35943196,-31.21058627
16.383,-35.7612034,-31.35543963
16.400,-34.82909587,-31.33898665
16.417,-33.66686893,-31.82239078
16.433,-32.71827465,-31.55189638
16.450,-32.30837036,-32.1269588
16.467,-31.17516116,-32.08344077
16.483,-30.01149071,-32.24571558
16.500,-29.13474019,-32.82563182
16.517,-27.54375,-32.89728525
16.533,-26.47449838,-33.11502331
16.550,-25.84443483,-33.80851833
16.567,-24.68572082,-34.14987292
16.583,-23.69656873,-34.43938085
16.600,-22.67010781,-34.91368999
16.617,-21.65986574,-35.61706672
16.633,-21.11494598,-35.88141561
16.650,-19.86274361,-35.61530146
16.667,-18.66799818,-36.25302248
16.683,-17.63623482,-35.92782389
16.700,-17.19562728,-36.09690413
16.717,-15.94320586,-36.72729862
16.733,-14.89482968,-36.71125304
16.750,-14.12385535,-37.07640802
16.767,-13.20759128,-37.36735801
16.783,-12.76411389,-37.46651949
16.800,-11.99993907,-38.19257717
16.817,-11.11246955,-38.2579324
16.833,-10.12911938,-39.04786684
16.850,-9.145523068,-40.02045225
16.867,-8.447483766,-40.63115869
16.883,-7.422526466,-41.42949919
16.900,-6.385605134,-42.74452934
16.917,-5.445755483,-43.38015841
16.933,-4.551516694,-44.27635383
16.950,-3.739580783,-44.87324051
16.967,-3.260814262,-45.70508275
16.983,-1.792457334,-46.09938541
17.000,-1.419373479,-46.60562652
17.017,-0.5974857781,-47.69038501
17.033,0.1083891596,-48.51189099
17.050,0.3632142857,-49.79840816
17.067,0.7657297629,-50.8673242
17.083,1.685998775,-51.84359681
17.100,2.40125,-52.71036585
17.117,2.633934409,-53.67095934
17.133,2.783949038,-55.3129912
17.150,3.286578624,-56.63187961
17.167,3.695655738,-57.84534836
17.183,4.515710915,-58.69380899
17.200,4.494213058,-59.85750614
17.217,5.234969136,-61.08626543
17.233,5.412839506,-62.16046296
17.250,5.738173195,-62.91935435
17.267,5.584701946,-64.01614964
17.283,5.801850913,-65.31594828
17.300,6.626912124,-66.86216436
17.317,6.91308991,-68.2930533
17.333,7.794864892,-69.91961093
17.350,7.721131194,-71.95488424
17.367,8.147713415,-74.08390244
17.383,8.452597601,-75.95964315
17.400,8.766705703,-77.78531059
17.417,8.932733224,-79.76694967
17.433,8.74222973,-81.3384828
17.450,8.615728782,-83.32707565
17.467,8.348274273,-84.72048853
17.483,7.135291411,-86.25608896
17.500,6.970028642,-87.34728928
17.517,6.475397311,-88.14483496
17.533,5.756603774,-89.46721698
17.550,5.294250619,-90.40816474
17.567,4.813436985,-91.33662479
17.583,4.62225031,-92.00254333
17.600,4.493256511,-92.87289686
17.617,4.254981436,-93.46274752
17.633,3.764134257,-94.040241
17.650,3.461003921,-94.73776826
17.667,3.643131188,-95.29829827
17.683,3.609852089,-95.57254344
17.700,3.713526971,-95.88003112
17.717,3.49063405,-95.69176148
17.733,3.364764268,-95.40158189
17.750,3.262035891,-95.1269802
17.767,2.449804687,-95.18344984
17.783,2.204057108,-95.06693714
17.800,1.369467888,-95.2294823
17.817,1.272475217,-95.22560409
17.833,0.4887401819,-95.35688818
17.850,0.007009925558,-95.3630273
17.867,-0.5113016529,-95.41028926
17.883,-1.536598632,-95.58697161
17.900,-2.316780397,-95.47168114
17.917,-3.147456576,-95.34550248
17.933,-3.957566061,-95.22652766
17.950,-4.873561856,-95.05804639
17.967,-5.747273196,-94.98465464
17.983,-6.593793634,-94.67810575
18.000,-7.18942704,-94.51057296
18.017,-8.054564636,-94.33627522
18.033,-9.061353779,-94.21042441
18.050,-9.65939441,-94.1988354
18.067,-10.16404895,-93.66782838
18.083,-11.11271685,-93.71683705
18.100,-12.03993627,-93.49332854
18.117,-12.58409091,-93.0722973
18.133,-13.3141311,-92.93113972
18.150,-13.9495991,-92.80334087
18.167,-14.41999386,-92.32266585
18.183,-14.85300308,-92.10950205
18.200,-15.72267001,-91.86573638
18.217,-16.47878026,-91.63050369
18.233,-17.59951844,-91.0263627
18.250,-17.9612413,-90.43758187
18.267,-19.0861168,-89.98088115
18.283,-20.07346437,-89.5080774
18.300,-20.95237148,-88.80423807
18.317,-22.33230147,-88.15144801
18.333,-23.39640957,-87.57962357
18.350,-24.46523917,-86.59676002
18.367,-25.62414691,-85.9327595
18.383,-26.50676829,-84.96015244
18.400,-27.20902891,-84.40147598
18.417,-28.07842025,-83.49694785
18.433,-29.12139589,-82.43565982
18.450,-29.78667582,-81.58179182
18.467,-30.85553245,-80.67753043
18.483,-31.57153259,-79.71850815
18.500,-32.5575793,-79.1476769
18.517,-33.77627737,-78.47451338
18.533,-34.34262146,-78.00088057
18.550,-35.58640467,-77.52132353
18.567,-36.57441731,-76.78858431
18.583,-37.33576431,-76.49349878
18.600,-38.44017857,-75.84161932
18.617,-39.33053245,-75.35186105
18.633,-40.31286437,-75.01575911
18.650,-41.13613526,-74.38843004
18.667,-41.74512454,-74.29955954
18.683,-42.35609026,-73.85971095
18.700,-43.48469854,-73.27623325
18.717,-44.18564664,-73.03171589
18.733,-44.79569123,-72.53643423
18.750,-45.68807998,-72.10648657
18.767,-46.87432927,-71.59652439
18.783,-47.6878672,-71.03128825
18.800,-48.88079865,-70.33281824
18.817,-49.78069201,-69.73304627
18.833,-50.22882299,-69.28286546
18.850,-51.06377136,-68.16548007
18.867,-51.79627139,-67.55479829
18.883,-52.44549595,-66.43096154
18.900,-53.35036675,-65.91781785
18.917,-53.46829268,-65.26439024
18.933,-53.86044479,-64.38400307
18.950,-54.06495399,-63.43078221
18.967,-54.71977589,-62.27199652
18.983,-55.23679332,-61.36823535
19.000,-55.67329755,-60.38394172
19.017,-55.94159668,-59.14966714
19.033,-55.84972793,-57.80924538
19.050,-55.95859951,-56.37159091
19.067,-56.0148873,-55.18822746
19.083,-56.87115939,-54.13807661
19.100,-56.78179988,-53.0851456
19.117,-57.33346273,-52.17476708
19.133,-57.52043061,-51.24732032
19.150,-57.73133533,-50.04878465
19.167,-57.94400558,-49.15745043
19.183,-58.35034007,-48.02034213
19.200,-58.70863636,-47.30590909
19.217,-58.6488966,-46.50010879
19.233,-59.34248144,-45.40977723
19.250,-59.55097664,-43.82720649
19.267,-59.66848635,-42.81662531
19.283,-59.87878412,-41.33402605
19.300,-59.89233471,-40.20021694
19.317,-60.17811723,-38.89582643
19.333,-59.70387824,-37.26101669
19.350,-59.48440988,-36.24209901
19.367,-59.42094998,-35.06361157
19.383,-58.90751232,-33.99393473
19.400,-58.29867611,-32.74495074
19.417,-57.42184818,-31.51196874
19.433,-57.44824363,-30.04202958
19.450,-57.28690647,-29.38150327
19.467,-56.55839644,-28.37546562
19.483,-55.64972359,-27.21578624
19.500,-55.48152529,-26.46882137
19.517,-54.90070408,-25.45267347
19.533,-54.32714564,-24.38515465
19.550,-53.37240392,-23.16245912
19.567,-52.41136642,-22.22610294
19.583,-51.45683483,-21.07371847
19.600,-50.89493271,-20.00196778
19.617,-50.02460269,-18.91506724
19.633,-49.50783673,-17.57957143
19.650,-48.67948901,-16.56696865
19.667,-47.43621899,-15.51107666
19.683,-46.51568237,-14.31690636
19.700,-45.76326687,-13.80437117
19.717,-44.68557456,-12.83401782
19.733,-43.74126432,-12.23396072
19.750,-43.58645706,-12.16483129
19.767,-42.33170719,-11.64922865
19.783,-41.56613248,-11.43279915
19.800,-41.11874237,-10.92030805
19.817,-40.02198171,-11.04506098
19.833,-39.26405488,-10.5317378
19.850,-38.6315583,-10.44605075
19.867,-38.31650081,-10.33041227
19.883,-37.37988115,-10.30189456
19.900,-36.581288,-10.16690819
19.917,-35.59671907,-10.02731744
19.933,-35.34690926,-9.822122412
19.950,-34.49256098,-9.656676829
19.967,-33.47693791,-9.118191964
19.983,-32.37093447,-8.324150485
20.000,-31.03766267,-8.080373119
20.017,-30.25826392,-7.677778342
20.033,-29.21626671,-7.591114824
20.050,-27.47850486,-6.946890194
20.067,-26.25598356,-6.377755786
20.083,-24.24877273,-5.822924242
20.100,-22.85765472,-5.66610342
20.117,-21.00161454,-5.018907392
20.133,-19.06444884,-4.271909257
20.150,-17.3814858,-3.866181542
20.167,-15.30618666,-3.11414167
20.183,-12.939141,-2.558296191
20.200,-11.33937879,-2.309651515
20.217,-9.460265871,-2.023650425
20.233,-7.390748988,-1.657257085
20.250,-5.101172351,-1.178517052
20.267,-3.499343712,-1.133104396
20.283,-1.571363081,-1.105134474
20.300,-0.2328296703,-1.07791514
20.317,0.8667613636,-1.066254058
20.333,2.393767691,-1.468474525
20.350,4.175738866,-1.811659919
20.367,5.472154964,-2.048638015
20.383,7.891166667,-2.614409091
20.400,9.198642511,-3.24185002
20.417,10.84779471,-3.755071659
20.433,12.73297926,-4.701696536
20.450,15.32045592,-5.652855843
20.467,17.60985401,-6.45419708
20.483,19.60805264,-7.040848124
20.500,21.0816052,-7.732028416
20.517,22.76845286,-8.877921031
20.533,24.32499495,-9.065204885
20.550,26.31414116,-8.954555981
20.567,27.75946177,-9.3225
20.583,30.0121966,-9.441808252
20.600,31.39797147,-9.697718535
20.617,33.27840817,-10.03672796
20.633,34.91364966,-10.12794978
20.650,37.13862394,-10.74907351
20.667,38.58807833,-11.22662338
20.683,40.83236343,-11.57236547
20.700,42.26687424,-12.23194107
20.717,43.7164164,-12.67466518
20.733,44.55241246,-13.61659202
20.750,45.66622861,-14.09391809
20.767,46.41644683,-14.35659497
20.783,47.70125408,-15.38772431
20.800,47.54150367,-16.20403423
20.817,47.73927406,-16.94308728
20.833,48.28396795,-17.60578297
20.850,47.84793283,-18.38787771
20.867,48.08385417,-19.1760723
20.883,47.54802953,-19.87223523
20.900,47.22698065,-20.90097251
20.917,46.71543522,-22.12077935
20.933,46.20109223,-23.00455097
20.950,45.3091843,-24.09065297
20.967,44.09411585,-25.61103659
20.983,43.6117325,-26.98088928
21.000,42.22204676,-28.56749385
21.017,40.53562654,-30.46418919
21.033,39.12142343,-32.25838308
21.050,37.7653929,-33.842619
21.067,36.64864865,-34.92380221
21.083,35.46771978,-36.29210928
21.100,35.04219259,-37.40939536
21.117,34.17143513,-38.30347307
21.133,33.50246313,-39.38392565
21.150,32.37795918,-40.57276531
21.167,32.11351833,-41.74843686
21.183,31.30360273,-43.18173155
21.200,30.65326375,-44.76560591
21.217,29.56929226,-46.33978106
21.233,28.33655025,-47.55070466
21.250,27.21093941,-48.8877142
21.267,25.99969363,-50.09181985
21.283,24.6245257,-51.56057222
21.300,23.26201903,-53.03379554
21.317,21.94314417,-54.52596626
21.333,20.40763436,-56.29870725
21.350,18.88147149,-57.89754073
21.367,17.71810081,-59.88597251
21.383,16.6877443,-61.30226995
21.400,15.42698655,-63.09972494
21.417,14.29399245,-64.50724275
21.433,13.18237362,-65.70457093
21.450,11.86914763,-67.2158748
21.467,10.62904815,-68.51801605
21.483,9.487043054,-69.46608448
21.500,8.512865556,-70.72941714
21.517,7.334664634,-71.96515244
21.533,6.587073171,-72.87466463
21.550,5.632250709,-73.72769051
21.567,4.911100973,-74.63567518
21.583,4.330029317,-75.44737667
21.600,3.749086851,-76.35410917
21.617,3.09027439,-77.40844512
21.633,2.21669708,-78.7013382
21.650,1.865880855,-79.78409878
21.667,0.5335601137,-81.1321182
21.683,-0.2600010158,-82.14482426
21.700,-1.320330343,-83.37782423
21.717,-2.700045862,-84.97284448
21.733,-3.144062882,-85.90380037
21.750,-4.34170082,-86.97295082
21.767,-5.087089154,-87.99167009
21.783,-6.093262887,-88.78130412
21.800,-7.300627056,-89.26279811
21.817,-8.820847073,-89.81194353
21.833,-10.0479321,-90.0791358
21.850,-11.51972222,-90.48719136
21.867,-12.65710784,-90.62156863
21.883,-14.16097987,-91.1288825
21.900,-14.66613002,-91.09755947
21.917,-15.10208076,-91.18201295
21.933,-16.3232539,-91.08709942
21.950,-16.92381026,-91.20140606
21.967,-18.27640033,-91.1830416
21.983,-19.04784128,-91.13412829
22.000,-20.19023678,-91.21831181
22.017,-21.57066893,-91.24122996
22.033,-22.800956,-91.40594161
22.050,-24.11351726,-91.3666307
22.067,-25.54696752,-91.47215255
22.083,-27.07436806,-91.49899815
22.100,-28.49064815,-91.47768519
22.117,-29.87864562,-91.58124743
22.133,-31.12262541,-91.60457442
22.150,-31.76037562,-91.60375616
22.167,-32.47354938,-91.64160494
22.183,-33.34289236,-91.8322309
22.200,-34.31345718,-91.79272849
22.217,-35.25209704,-91.87987253
22.233,-36.12246503,-91.96473159
22.250,-36.38957477,-91.87401397
22.267,-36.97045082,-91.73145492
22.283,-37.37210591,-91.5898399
22.300,-37.47968686,-91.64311602
22.317,-37.88700739,-91.54809113
22.333,-37.67535363,-91.40595018
22.350,-38.06440965,-91.21849589
22.367,-38.81425061,-90.77481572
22.383,-39.01901106,-90.2472973
22.400,-39.89430049,-90.02908132
22.417,-40.25451189,-89.37683552
22.433,-40.56436887,-88.85940564
22.450,-41.41848116,-88.34171958
22.467,-42.14411614,-88.06049263
22.483,-42.31938064,-87.49968212
22.500,-42.66538264,-86.80702195
22.517,-43.02705683,-86.22277903
22.533,-43.88355694,-85.34543732
22.550,-44.78727523,-84.16294953
22.567,-45.47210123,-83.12605828
22.583,-45.90884969,-81.93366564
22.600,-45.96645492,-80.36314549
22.617,-45.32599223,-78.53592471
22.633,-45.86968508,-77.15083062
22.650,-46.16335609,-76.03833571
22.667,-46.98472448,-75.23587332
22.683,-47.06670219,-74.34292022
22.700,-48.1420835,-73.99619743
22.717,-48.79813961,-73.65674969
22.733,-49.69368588,-73.68937731
22.750,-50.52484099,-73.4215993
22.767,-51.8949825,-73.25868156
22.783,-52.94953627,-73.36499382
22.800,-54.64956077,-73.37233878
22.817,-55.30749382,-73.22127627
22.833,-56.4616358,-73.2058642
22.850,-57.79838211,-72.93879843
22.867,-58.18547492,-72.79718339
22.883,-58.70368616,-72.54013591
22.900,-59.19203138,-72.1319777
22.917,-60.26100808,-72.2587702
22.933,-60.41194238,-71.92548017
22.950,-60.8882134,-71.71854839
22.967,-61.87102391,-71.2939553
22.983,-61.6159204,-71.0255597
23.000,-61.76795906,-69.85390819
23.017,-61.92500517,-69.2113312
23.033,-61.81630637,-68.52758068
23.050,-61.49098885,-67.74051404
23.067,-61.73462775,-67.38345603
23.083,-61.69554348,-66.69982919
23.100,-61.55452282,-66.1120332
23.117,-61.49834788,-65.41530549
23.133,-61.47012448,-64.94803942
23.150,-61.17934692,-64.965599
23.167,-61.16531602,-64.54895181
23.183,-61.08562656,-64.16231266
23.200,-61.47650961,-64.39122963
23.217,-61.56214554,-64.12443703
23.233,-60.99602745,-63.76697171
23.250,-61.32442115,-64.06456508
23.267,-61.40047416,-63.76033243
23.283,-61.06116127,-63.2247665
23.300,-61.04176678,-62.97269056
23.317,-60.53144944,-62.70551699
23.333,-60.3201971,-62.10311203
23.350,-60.31533313,-61.94419365
23.367,-60.01482558,-61.17978613
23.383,-59.6656237,-60.74573615
23.400,-59.41335488,-59.70669308
23.417,-59.56266618,-58.82678126
23.433,-59.14427019,-57.59315217
23.450,-58.88227612,-56.96380597
23.467,-58.12180257,-55.91886382
23.483,-58.34333299,-55.65648052
23.500,-58.07846875,-54.66021875
23.517,-57.700625,-54.112875
23.533,-57.50892857,-53.28020186
23.550,-56.93511359,-52.43089308
23.567,-57.10233791,-51.86798628
23.583,-56.7396153,-51.53720966
23.600,-56.03852484,-50.86579193
23.617,-55.49673442,-50.09623917
23.633,-55.45933361,-49.39423634
23.650,-55.17847853,-48.79598472
23.667,-55.04549257,-48.60435254
23.683,-54.62522727,-48.19193182
23.700,-54.47336957,-47.15995342
23.717,-54.15169676,-46.89394458
23.733,-54.10073287,-46.09812139
23.750,-53.4434617,-45.25468493
23.767,-53.49975186,-44.7478598
23.783,-53.2166236,-43.98836813
23.800,-53.00113073,-43.50394981
23.817,-52.30658624,-43.15637064
23.833,-51.62553586,-42.57412407
23.850,-51.30885972,-41.73885357
23.867,-50.95981592,-41.32041855
23.883,-50.53210016,-40.23354287
23.900,-49.53587157,-39.67904035
23.917,-49.0751127,-39.2941291
23.933,-48.56773399,-38.55498768
23.950,-47.59933887,-37.98460947
23.967,-46.66809656,-37.5676353
23.983,-46.00343508,-37.37616884
24.000,-45.22480094,-36.64252246
24.017,-44.43587954,-35.91596514
24.033,-43.96168334,-35.63894957
24.050,-43.64850861,-35.26037823
24.067,-42.853148,-34.70384301
24.083,-41.99071691,-34.24966299
24.100,-41.24787678,-33.59448574
24.117,-40.36830757,-33.30695688
24.133,-40.01852815,-32.8125306
24.150,-39.37580891,-32.43231074
24.167,-38.60775704,-32.09677173
24.183,-37.76872204,-31.59599939
24.200,-37.42003968,-31.77003968
24.217,-36.42043328,-31.5829943
24.233,-35.50697047,-31.23667515
24.250,-35.25861404,-31.0039164
24.267,-34.5621634,-30.85197368
24.283,-33.80017262,-30.83633225
24.300,-32.81438794,-31.08704324
24.317,-32.07902491,-31.1693955
24.333,-32.0632914,-31.24812297
24.350,-30.98037454,-31.39328563
24.367,-30.29881291,-31.55080154
24.383,-29.8242892,-31.61429732
24.400,-28.75113544,-31.97198065
24.417,-27.97991253,-32.27257933
24.433,-27.10037078,-32.6585382
24.450,-25.52138505,-32.66764825
24.467,-24.76790293,-32.9359127
24.483,-23.76699816,-33.04765912
24.500,-22.75168947,-33.41724684
24.517,-21.10839083,-34.16484375
24.533,-19.81271238,-34.61653519
24.550,-18.15850406,-35.1944574
24.567,-17.13573458,-35.82613636
24.583,-16.12800427,-36.17987495
24.600,-14.70419368,-36.58191856
24.617,-13.58482506,-37.36861269
24.633,-12.23401706,-37.43526604
24.650,-11.33212835,-37.64869009
24.667,-10.44056661,-37.87932575
24.683,-9.503787109,-38.29604006
24.700,-8.504391065,-38.64579253
24.717,-8.091648073,-39.13455882
24.733,-7.344312652,-39.65997567
24.750,-6.603494733,-40.01587318
24.767,-5.889232172,-40.15323136
24.783,-4.872781605,-40.64085292
24.800,-4.53565002,-41.09501112
24.817,-3.285908999,-41.93699331
24.833,-2.72877129,-42.48153893
24.850,-1.249563363,-43.08067628
24.867,-0.8302040816,-44.30868367
24.883,0.3078673469,-44.78259184
24.900,0.7748571429,-45.96217347
24.917,1.834348225,-46.76118421
24.933,2.879282502,-48.39342805
24.950,3.519162592,-49.40987164
24.967,4.601457055,-50.52243865
24.983,5.081180868,-51.8481821
25.000,6.042393311,-52.72618486
25.017,6.247573861,-53.83902852
25.033,6.746935318,-55.07705852
25.050,7.590515644,-56.53896151
25.067,8.145009271,-57.63314277
25.083,8.187386878,-58.72711333
25.100,8.726317957,-60.00216227
25.117,9.117045455,-61.00820025
25.133,9.314864865,-62.33740786
25.150,9.904831288,-63.68381902
25.167,10.92792401,-65.0346016
25.183,11.4376223,-66.70650734
25.200,12.25141596,-68.50366931
25.217,13.36760578,-70.61695484
25.233,13.80169829,-72.85699204
25.250,14.44813592,-74.78903393
25.267,14.08132628,-77.01630391
25.283,14.74386995,-78.99675888
25.300,14.76022077,-80.36351186
25.317,14.80265337,-81.69449387
25.333,14.47986453,-82.70431034
25.350,14.44935185,-83.4979321
25.367,13.67075481,-84.05734842
25.383,13.54331419,-84.5414274
25.400,12.95653538,-85.04807178
25.417,12.47332822,-85.38605828
25.433,11.90287515,-86.00960947
25.450,11.53589731,-86.31245917
25.467,10.93890542,-86.75137977
25.483,10.20087495,-87.10725031
25.500,9.628791905,-87.52187244
25.517,9.175743742,-87.82596943
25.533,8.566407204,-88.05273199
25.550,7.921530612,-88.61390816
25.567,7.146673469,-89.27807143
25.583,5.921389799,-89.84506862
25.600,5.142933893,-90.67001126
25.617,4.171234568,-91.56487654
25.633,3.063504098,-92.43654713
25.650,2.420929514,-93.38919002
25.667,1.470867769,-94.41920455
25.683,1.123086893,-95.01244815
25.700,0.4950186413,-95.91425021
25.717,-0.1676645148,-96.66124011
25.733,-0.6874480033,-96.95132072
25.750,-0.8974771595,-97.29356312
25.767,-1.916545643,-97.85635892
25.783,-2.211099004,-98.2364726
25.800,-2.31296875,-98.44771875
25.817,-3.347995627,-98.67321429
25.833,-3.585849352,-98.78705077
