time,x_pos,y_pos
0.0,117.27906504150434,10.611759390920255
0.05813953488372093,107.88774086528777,10.071124785264495
0.11627906976744186,86.4881045524433,8.987343914925535
0.1744186046511628,62.27801220762209,8.012192297523217
0.23255813953488372,35.3000464979753,7.145669933057539
0.29069767441860467,8.364663455479658,6.279147568591859
0.3488372093023256,-18.570719587015986,5.41262520412618
0.4069767441860465,-45.506102629511616,4.437473586723861
0.46511627906976744,-47.44546005427463,3.353692716384903
0.5232558139534884,-24.43137452845633,2.269911846045943
0.5813953488372093,-1.459871669789166,1.1861309757069858
0.6395348837209303,21.511631188878,0.21097935830466596
0.6976744186046512,44.696047383300964,-0.7641722590976521
0.7558139534883721,57.44771012568905,-1.8479531294366112
0.813953488372093,59.34079274453063,-2.9317339997755703
0.872093023255814,61.0209620276164,-4.015514870114528
0.9302325581395349,62.70113131070215,-5.207924993390128
0.9883720930232558,64.42388326093908,-6.508964369602364
1.0465116279069768,66.18921787832718,-7.810003745814601
1.1046511627906976,67.95455249571526,-9.111043122026835
1.1627906976744187,69.76246978025452,-10.41208249823908
1.2209302325581395,71.65555239909608,-11.713121874451314
1.2790697674418605,73.63380035224,-13.014161250663548
1.3372093023255813,75.65463097253505,-14.315200626875786
1.3953488372093024,77.7180442599813,-15.616240003088027
1.4534883720930232,79.82404021457867,-16.91727937930026
1.5116279069767442,81.93003616917608,-17.240655479082744
1.569767441860465,82.29014277057578,-16.69499755537211
1.627906976744186,80.86177735162667,-16.257968884598114
1.6860465116279069,79.39082926552638,-15.712310960887482
1.744186046511628,77.9198811794261,-16.035687060669964
1.8023255813953487,76.44893309332582,-17.3367264368822
1.8604651162790697,74.93540234007438,-18.63776581309444
1.9186046511627908,73.37928891967177,-20.04743444224332
1.9767441860465116,71.82317549926917,-21.565732324328827
2.0348837209302326,70.26706207886656,-23.084030206414354
2.0930232558139537,68.71094865846393,-24.602328088499874
2.1511627906976742,67.15483523806134,-26.12062597058538
2.2093023255813953,65.51355648335641,-27.530294599734255
2.2674418604651163,63.70194706004682,-28.8313339759465
2.3255813953488373,61.72000696813258,-30.023744099222107
2.383720930232558,59.567736207613706,-31.107524969561055
